"","X","latitude","longitude"
"4820932",4820932,1.91434703,102.88351505
"7138388",7138388,3.01739643,101.36236549
"8462283",8462283,1.56330981,103.7900001
"8541345",8541345,3.66758393,102.64807919
"8861006",8861006,2.2787378,102.20465332
"4401322",4401322,3.30781064,101.58009148
"2469608",2469608,3.11701612,101.58627875
"1295903",1295903,3.17129335,101.74588158
"4832036",4832036,3.98570352,103.42184039
"3403129",3403129,0.02354829,103.24389951
"7838882",7838882,1.12747294,102.16286306
"4604616",4604616,2.26009623,102.22870236
"2678133",2678133,3.00635943,101.67094894
"4983177",4983177,2.48927911,102.85842634
"8387553",8387553,1.53152357,103.78682312
"5892236",5892236,2.86941694,101.84764716
"7033796",7033796,2.97878427,101.66877183
"2898355",2898355,4.18496649,103.42360196
"2733655",2733655,1.71509025,103.88868237
"7839953",7839953,2.34732753,102.42429655
"6551313",6551313,0.48683817,101.47991859
"1086365",1086365,3.39376792,102.42856933
"9548985",9548985,3.1937426,101.54327985
"971795",971795,0.48572027,101.40383453
"5708061",5708061,1.94233021,101.71472048
"3520103",3520103,4.63075615,103.43590987
"6076618",6076618,4.5734726,103.3127906
"5005448",5005448,1.16851955,104.0068131
"5156958",5156958,4.61105379,101.06989893
"4960678",4960678,3.31031393,101.38668353
"2745406",2745406,1.73111106,103.65107863
"1961026",1961026,2.9980857,101.67840738
"4527421",4527421,1.64948408,103.62248292
"6541064",6541064,3.09548928,101.46739132
"1450427",1450427,0.48067157,101.40366715
"8354711",8354711,1.46436679,102.11819989
"5633699",5633699,2.24761149,102.1387749
"6331797",6331797,1.33500507,103.54265265
"2631254",2631254,3.14656878,101.66666735
"8597034",8597034,0.44429605,101.45479654
"6066163",6066163,2.25216824,102.21928237
"8930952",8930952,2.72869822,102.0019779
"7360216",7360216,1.50697555,103.88437128
"4346971",4346971,0.48493575,101.49502701
"2744512",2744512,3.02523059,101.42199125
"7706663",7706663,1.97823047,102.87518385
"9418926",9418926,1.60827664,104.14957847
"9149865",9149865,3.85070504,101.28703329
"8429302",8429302,2.92235442,101.79902343
"3472938",3472938,4.61424089,101.10077129
"2400778",2400778,3.24743059,102.42489402
"5822389",5822389,1.30572969,103.89125253
"8075942",8075942,3.0257216,101.75686128
"4014147",4014147,2.94193384,101.77493776
"8283783",8283783,1.53505896,103.75249971
"6941413",6941413,2.01146456,103.29248563
"4877969",4877969,0.47782731,101.35901863
"3687880",3687880,1.58912393,103.81449614
"2830860",2830860,3.04805655,101.6226429
"7103117",7103117,4.2046496,100.69995876
"1712515",1712515,0.51523889,101.43342023
"5661415",5661415,4.08507805,101.79389483
"1301456",1301456,4.73822217,103.40926647
"6650323",6650323,1.62631135,103.36106384
"8486092",8486092,1.117798,104.03003522
"3758397",3758397,4.56487471,103.31073569
"1064345",1064345,2.12408162,102.58414965
"7077315",7077315,1.10534071,104.08631044
"7105434",7105434,1.55737499,103.92189939
"1614275",1614275,3.29914794,101.59094742
"6834756",6834756,3.25129742,101.66208415
"7385518",7385518,2.05847709,103.33963629
"5995654",5995654,2.55029378,102.26190415
"4517356",4517356,4.63549841,103.43211119
"794774",794774,0.77134153,104.18438716
"8383566",8383566,1.91619501,102.89317106
"6210295",6210295,3.75273871,102.63201881
"7704580",7704580,2.14753852,102.46470085
"6324693",6324693,1.91943685,102.95611792
"9065455",9065455,4.84693275,100.73750154
"6718210",6718210,1.46864027,103.92189589
"8899671",8899671,3.05685935,103.10221883
"7491654",7491654,0.53205953,101.47041542
"5169896",5169896,4.80476577,100.95760568
"4335477",4335477,4.62770545,101.15009055
"863150",863150,2.99635372,101.77678293
"1202085",1202085,4.84406809,100.68077641
"2606917",2606917,4.569533,101.08704684
"7651813",7651813,1.5616745,103.80262626
"635255",635255,1.53262652,103.81622162
"8624253",8624253,3.20684387,106.203559
"7667672",7667672,2.17616761,100.67880931
"1087192",1087192,2.99988333,101.65415249
"2573391",2573391,2.39046975,103.82355403
"7177382",7177382,0.62826927,101.09015121
"1184766",1184766,1.53781252,100.83772142
"1226135",1226135,1.02857128,104.03233285
"2609435",2609435,3.34150509,101.52931546
"8659039",8659039,0.94620488,103.77513812
"2727865",2727865,1.7932461,103.06713588
"7170805",7170805,3.37945705,101.4065104
"4116507",4116507,2.03276186,103.06280267
"6855393",6855393,2.96563657,101.84496933
"7315093",7315093,3.66749522,101.88805764
"4399877",4399877,0.48727057,101.46823644
"1927447",1927447,1.25366613,101.2233912
"3341028",3341028,4.92408571,100.81897471
"7483075",7483075,3.12876726,101.3326699
"857424",857424,1.67464311,101.45576107
"6385402",6385402,1.51121587,103.88304262
"9558735",9558735,3.46485276,101.70615995
"1793460",1793460,1.31778447,100.62394584
"2217623",2217623,2.50313053,102.823035
"1293724",1293724,2.21568971,102.33206958
"3502184",3502184,1.50403494,103.69422585
"1768474",1768474,2.54180103,102.14743427
"1108498",1108498,1.67425712,101.44009054
"3950112",3950112,1.48144182,103.5157287
"3368171",3368171,1.5011687,103.72022961
"724066",724066,2.82088233,102.34813397
"7305746",7305746,1.48472271,103.67208284
"5323606",5323606,0.53494961,101.44157101
"9634991",9634991,4.25390429,101.15144266
"940883",940883,0.63860472,101.10127723
"3838661",3838661,0.53196837,103.25121633
"8551996",8551996,2.67801931,101.51398968
"6057102",6057102,1.01800654,103.38478255
"7457536",7457536,3.12980155,101.619718
"2427545",2427545,1.46670595,103.43486085
"9418161",9418161,2.59754083,101.86716618
"2312025",2312025,1.10102714,103.93189165
"4669601",4669601,2.25821775,102.24143124
"5124816",5124816,0.87820729,103.7734743
"3824002",3824002,3.06823188,101.77626231
"7961192",7961192,0.92302602,104.4602713
"4547958",4547958,1.37380531,103.83478132
"5298829",5298829,2.50651785,103.01272451
"906913",906913,1.47195429,103.87750188
"6421879",6421879,1.31540765,103.9181084
"1737989",1737989,0.46966706,101.42906157
"1494162",1494162,0.3603708,101.23788705
"3532554",3532554,2.35473935,102.10754713
"4720637",4720637,1.50036272,103.78985456
"2041737",2041737,3.04071855,101.76248815
"2753",2753,3.22629872,101.56316707
"1967682",1967682,0.31489366,100.7399731
"7442506",7442506,1.32817592,101.16538564
"7670549",7670549,2.71939541,101.99718231
"8543428",8543428,1.32803354,103.53790485
"2411743",2411743,4.65132074,100.71147891
"9024157",9024157,1.86369526,103.10574088
"906265",906265,3.1030166,101.61982705
"596322",596322,1.96101825,103.39224869
"76142",76142,1.03136918,103.94439744
"8995606",8995606,1.40669877,101.15427363
"1082335",1082335,0.35377067,101.2112873
"1581883",1581883,3.07217314,101.5045623
"3987509",3987509,1.51999492,103.67452221
"2275664",2275664,0.62933773,101.52751172
"700449",700449,3.22346909,101.71315908
"5239400",5239400,3.36218622,101.59825343
"376752",376752,2.7858627,101.45946122
"1293423",1293423,1.10964276,103.96745805
"2386765",2386765,2.07525732,101.58581973
"2259499",2259499,2.15964144,102.33723342
"9647317",9647317,3.41295203,101.19507123
"7195059",7195059,2.61012378,102.27528841
"6404663",6404663,1.54439221,102.22818333
"1780432",1780432,2.03551437,102.59223334
"1478556",1478556,2.18428069,102.27292716
"964007",964007,0.48739712,101.49388544
"7336813",7336813,4.37973378,100.69105313
"4154927",4154927,1.16272417,104.0251453
"2809530",2809530,2.02600114,103.2698115
"3540531",3540531,0.90977574,101.70714152
"6012566",6012566,2.00027223,102.83900474
"2644613",2644613,4.2533823,101.03418424
"3555997",3555997,2.9644689,101.75634907
"526491",526491,4.02917103,101.04385437
"37841",37841,4.25752195,103.42861881
"6507431",6507431,3.10109391,101.80498615
"5848099",5848099,3.84612671,101.92765521
"2707926",2707926,4.61518893,101.06414664
"4158327",4158327,1.44948992,103.80619647
"7581801",7581801,1.27842372,101.1929373
"1577699",1577699,1.42658766,103.80308793
"7847842",7847842,2.81171928,103.44831761
"2866036",2866036,3.17084375,102.20490198
"5166258",5166258,4.0083975,101.34580416
"1868359",1868359,3.10835938,101.65532343
"1982437",1982437,2.70920786,102.35952141
"9419036",9419036,4.67552717,101.07600003
"5665841",5665841,4.45008247,101.04274456
"8188046",8188046,1.52202473,101.35684333
"2655710",2655710,0.31024042,100.93619631
"7604730",7604730,0.72534657,101.11037764
"306816",306816,0.94799799,103.99800935
"7852341",7852341,1.5939561,103.79657434
"6189071",6189071,2.05077451,102.65607423
"5179610",5179610,4.17001249,100.68561864
"5847964",5847964,3.80272417,103.31399336
"6890159",6890159,1.91836561,104.08153673
"5905602",5905602,3.05431866,101.74257893
"1033653",1033653,3.15931045,101.73563461
"3828420",3828420,3.16308842,101.69782641
"4934648",4934648,1.33686133,104.01288556
"4564519",4564519,2.28139947,102.206324
"4363006",4363006,3.13818173,101.33759137
"8490028",8490028,3.07567442,101.66906692
"5409492",5409492,1.12814123,104.01107731
"7848157",7848157,3.78839904,103.26440352
"8752142",8752142,1.04403317,103.95692256
"1816082",1816082,0.11579827,102.02098456
"3313511",3313511,0.30765905,100.93782623
"2194191",2194191,2.02088367,102.64080759
"9669708",9669708,3.04902297,101.56842179
"5842528",5842528,2.31189405,102.44899292
"2281545",2281545,4.68999922,101.99860397
"2136483",2136483,2.64945597,101.92164615
"3983493",3983493,4.31758833,101.15367258
"8444449",8444449,3.65010093,101.03076157
"90164",90164,4.32492724,101.05894014
"4620327",4620327,1.02900084,103.95353279
"1547830",1547830,4.81101926,100.67498967
"1869310",1869310,0.33340465,101.01444722
"7686326",7686326,3.90810698,103.25794141
"5166148",5166148,4.85712194,100.70521862
"1720283",1720283,2.25437747,102.26767068
"2657653",2657653,2.04842209,103.31011182
"1970298",1970298,1.62173743,103.30916091
"3244504",3244504,2.19196599,102.35187187
"4257795",4257795,3.78858624,103.25711819
"5205055",5205055,1.26175613,103.6744516
"3583397",3583397,1.05655228,103.94303277
"8581381",8581381,1.8788986,104.0437452
"5831707",5831707,0.5217451,101.43537365
"7426633",7426633,4.83566823,100.73118598
"6779834",6779834,2.34486197,102.10509802
"1201095",1201095,4.7064144,101.09000525
"4631770",4631770,2.4972845,102.86360924
"2451288",2451288,2.39960776,102.19601657
"4336192",4336192,1.83371165,102.92851921
"4746094",4746094,2.66651753,102.64182076
"7478416",7478416,0.53704531,100.71804101
"3176161",3176161,2.93932094,101.74361997
"5906462",5906462,3.99429033,100.9958211
"7279611",7279611,1.02495735,104.05447874
"3564791",3564791,2.23092955,102.14836527
"4255892",4255892,4.63471146,103.41792813
"24390",24390,4.88077817,101.79802621
"4253194",4253194,0.45491142,101.40245238
"332308",332308,2.75467732,101.97963884
"4572165",4572165,3.03006134,101.54534212
"4623123",4623123,0.99900948,102.69961648
"3051680",3051680,3.00629289,101.36158028
"9391574",9391574,2.2556858,102.2716241
"3099376",3099376,1.5261469,103.64628079
"5225832",5225832,1.46160016,103.57785041
"4814791",4814791,2.6932735,101.82886884
"92751",92751,4.86435675,100.71318538
"1045193",1045193,3.38432819,102.66808129
"9542753",9542753,3.06824179,101.40150609
"6315893",6315893,1.6197272,101.43327016
"9204615",9204615,2.98940622,101.41794298
"4777114",4777114,1.3098015,101.19545474
"6527701",6527701,3.09860564,102.21892806
"2913838",2913838,1.2801712,103.63568591
"7367901",7367901,0.7106527,101.06756168
"5345232",5345232,3.09292058,101.6735965
"2976999",2976999,4.53927024,101.05196532
"7064226",7064226,4.33601729,100.88277811
"9108012",9108012,3.0987172,101.61387607
"229734",229734,0.48295602,101.43430715
"4765811",4765811,2.52987795,102.17275438
"2202297",2202297,0.53521659,101.45053694
"935949",935949,2.9279153,101.57868395
"522055",522055,1.99327007,102.92903827
"4974822",4974822,2.91459045,101.8814575
"2361316",2361316,2.97396203,101.53813171
"7537255",7537255,0.47715067,101.40663976
"3249230",3249230,3.28781331,101.52088413
"3690266",3690266,1.06019515,101.29016893
"2178318",2178318,3.31523148,101.5311798
"8935420",8935420,3.33828808,101.51664121
"920708",920708,1.28248364,101.19007998
"7272230",7272230,1.68319193,101.44378278
"7929672",7929672,1.91337541,103.12670921
"2940336",2940336,2.9962733,101.67170008
"8283179",8283179,1.08311342,104.23132674
"2979158",2979158,2.94615246,101.47719716
"7099449",7099449,3.26036109,101.67926189
"6700544",6700544,3.03534476,101.43775946
"9210006",9210006,2.04311367,103.32678516
"3039034",3039034,1.86479192,103.62846833
"3258611",3258611,3.06264836,101.58830623
"8620720",8620720,0.60073284,101.41908143
"9442193",9442193,4.82766182,100.94159911
"7161",7161,0.4194225,101.46385099
"5143172",5143172,2.99224063,105.72353381
"911732",911732,1.69896805,101.39873484
"5352457",5352457,3.0477996,101.454922
"5016897",5016897,2.87035516,101.4974862
"3999047",3999047,3.793659,103.33076317
"7317746",7317746,1.00932875,102.70587732
"5073648",5073648,2.69906078,101.9749584
"2844394",2844394,1.39036565,104.16317395
"2577663",2577663,2.90471448,101.79996957
"8094162",8094162,2.49112038,101.84466589
"5036717",5036717,1.12242211,104.02209923
"5540368",5540368,1.54623572,103.65174716
"5038224",5038224,3.19862793,101.6866795
"835963",835963,3.06965603,101.46875697
"300006",300006,3.95767593,100.85833531
"3023947",3023947,1.47834009,103.9004102
"4286386",4286386,3.57717393,101.08018256
"6066776",6066776,3.92983233,100.94736592
"6015709",6015709,0.66033618,101.61432092
"4344166",4344166,4.26606108,103.42287582
"6619137",6619137,3.55253966,101.13406965
"5382536",5382536,1.96221066,102.64166912
"6277432",6277432,3.74100828,101.98578293
"217096",217096,4.79226252,100.94670563
"6961093",6961093,3.96811731,103.42803393
"5972018",5972018,0.37234729,101.1027987
"8336791",8336791,0.4786788,101.51100247
"440896",440896,1.10469105,103.98398876
"1041634",1041634,3.49295713,102.35543752
"1377680",1377680,3.22632635,101.53988349
"6830016",6830016,1.61276396,103.82431922
"3847789",3847789,3.77178113,100.88406906
"4102519",4102519,1.34865907,103.51882123
"9562177",9562177,0.95345334,102.07199329
"1612409",1612409,2.06114441,102.58884748
"740625",740625,0.8554367,104.59852957
"8691161",8691161,4.55487613,101.0651639
"1493584",1493584,4.62193113,101.07119402
"3999848",3999848,1.24385426,101.17693643
"8483366",8483366,2.82131635,101.89382188
"5873640",5873640,1.54716534,103.75902953
"741539",741539,3.13259868,101.62201859
"911945",911945,3.31846134,101.27511138
"3514772",3514772,1.25743595,103.81909566
"8035951",8035951,3.07070129,101.70232711
"2236964",2236964,3.08664627,101.38239141
"3905268",3905268,1.64544465,103.5785921
"4337723",4337723,1.49518073,103.78267946
"4445261",4445261,3.13783103,101.71290059
"8354929",8354929,3.40848758,102.38163896
"247153",247153,1.34794413,103.68503419
"43942",43942,3.05868958,101.45299523
"3012639",3012639,2.17890056,100.83469517
"9001658",9001658,3.20256724,101.61500129
"3483102",3483102,1.17196262,104.02835491
"3113458",3113458,4.44573669,101.14961184
"2116903",2116903,1.48282585,102.09572927
"2637432",2637432,0.48973837,101.04651276
"3017034",3017034,3.78373736,103.33105173
"1496564",1496564,3.1237029,101.62981231
"1308575",1308575,0.92429453,104.4639189
"3855984",3855984,4.56426768,103.31404
"6629567",6629567,3.98798178,100.78404186
"120490",120490,2.95971356,101.73549156
"1477041",1477041,3.82525542,103.29019193
"9091215",9091215,1.92128474,104.09657892
"1511492",1511492,3.82037894,103.28865654
"4853651",4853651,2.94116615,101.88870803
"3583536",3583536,4.6484131,103.43221896
"9021828",9021828,2.0030665,103.35676677
"4791477",4791477,1.57668452,103.7326613
"1396063",1396063,0.90453031,103.9519484
"6780410",6780410,1.03401982,103.96508369
"6053002",6053002,0.27752717,102.20472705
"4734090",4734090,1.61389857,103.81228879
"3410823",3410823,1.52573418,103.71537141
"6509152",6509152,4.82729667,100.7051829
"9388906",9388906,3.34929777,106.26837813
"8009426",8009426,4.46491517,103.43909052
"4184326",4184326,4.87297392,100.72889642
"7462414",7462414,2.24375434,102.23538601
"821395",821395,1.47776544,103.59969538
"22545",22545,2.90459289,101.46628564
"7770219",7770219,1.2828553,101.17621418
"1482249",1482249,1.4539499,103.89164706
"7642815",7642815,0.89925977,104.46062247
"5806661",5806661,2.15359347,103.90953497
"1617241",1617241,3.09537536,101.76190076
"543681",543681,4.94888423,100.80991974
"3903226",3903226,1.91886054,103.17626072
"5691347",5691347,0.35910923,101.0426496
"5496824",5496824,1.51178621,103.51560711
"1406014",1406014,1.66857408,101.44720719
"7721066",7721066,4.48841575,103.42803738
"7693857",7693857,0.50451133,101.47815314
"7830473",7830473,0.5306884,101.42596504
"4066094",4066094,1.49504198,103.66647043
"223504",223504,0.64460022,101.70086417
"5955500",5955500,0.50492707,101.35927738
"5044181",5044181,1.17392684,101.27336374
"3860139",3860139,3.82165517,103.32180808
"3958988",3958988,0.60839653,100.69162353
"8858077",8858077,1.58560578,101.38676559
"423013",423013,2.36552711,102.06249993
"8468086",8468086,2.69369198,101.96052289
"3879657",3879657,0.60065815,100.81916921
"3246823",3246823,0.96828715,104.5256402
"783371",783371,2.20378539,102.19423973
"4769867",4769867,1.50814233,103.54148992
"7942428",7942428,3.79177725,101.85507673
"2511856",2511856,4.48882304,100.63982205
"5315790",5315790,3.09143046,101.51273314
"7585784",7585784,3.51374934,101.90897106
