"BuildingID",latitude,longitude
636194,9.09618872,99.77446444
3837123,7.67534814,99.10344174
3854401,6.15223339,100.46555483
432738,5.51503309,100.55329982
2916997,7.95505833,98.38580062
5851297,8.80263565,99.366856
3517678,6.9067586,100.40240825
3311827,9.56610309,99.97540936
887948,5.12672729,100.48341584
2403689,7.94877804,98.28174618
5297539,8.37063372,99.60555138
3174367,7.17353548,100.59234906
207767,6.33508827,100.56996359
2376466,8.68471634,99.01459508
5022646,5.38251168,100.38099335
2864003,5.39717185,100.28995464
4051365,9.50941479,99.94187025
1464428,8.78313717,99.63503563
2510241,9.15459043,99.38661252
3376379,7.57902833,100.41585467
3982263,8.06555258,98.90911019
4406114,6.77697467,100.3671662
1103734,7.81576549,98.3088156
4742714,8.2127224,99.63137655
5431734,9.18145732,99.18148065
3639854,5.69632302,100.43439322
2355097,8.03085683,99.06147394
4014296,7.16903595,100.27591583
1855822,8.45525893,99.92228696
1868659,8.39823504,98.74421212
3114018,5.52656075,100.4345009
1488910,7.97879657,98.29280544
5776799,7.19341577,100.20950209
1598724,8.50937744,98.23570449
4824379,8.17242371,100.1976138
1316731,10.37119433,98.97482522
5243829,9.68331898,98.94289562
1809458,7.6761773,99.09144842
2572844,8.92636036,99.30384094
4736385,6.44858536,100.20374397
1083458,8.87011968,99.3840281
4242560,8.02008861,99.55954511
4785047,5.5195538,100.50278866
4873158,6.9458285,100.5736072
6287,7.13986725,100.59139125
5908214,8.91046234,99.85502067
1050859,8.37077467,99.10959524
1513398,8.59906597,98.76591812
481706,5.41497167,100.54139528
4897378,7.59239557,100.10116706
1191769,6.78859152,100.45029582
1948124,10.46057566,99.15608112
3824198,8.6314895,99.35008689
1730608,8.26970212,100.0361519
3346092,5.6051967,100.52814691
1877750,7.48747325,99.66765183
4537294,8.16996591,99.6745389
4625077,7.0777943,100.40863076
5515697,7.64865024,99.58763933
2305131,5.41130228,100.33751721
750190,5.37482887,100.41856276
4495241,7.18041314,100.6018083
6010942,7.87007227,98.36581276
1480363,9.08327594,98.44302132
1341875,8.31260016,99.87094216
5172880,7.56244965,99.70322423
2273981,6.02391617,100.38242108
512713,6.60134058,100.5297549
5547653,5.34292225,100.43229167
5218281,6.98460764,100.38076661
4868502,9.01660372,99.55839779
3620880,7.55474089,99.45838317
3090144,8.39916199,99.30873581
5377576,9.54730682,100.0491652
4972658,7.21817008,100.58066222
477463,7.20154761,100.54639903
4836940,5.60920043,100.53665466
3857100,8.17597475,99.69293915
3395051,7.59047825,99.03941387
3134793,8.05102505,98.3117796
2479114,5.52197309,100.44918044
6107419,6.28625248,100.21516281
230028,9.27273058,99.81649428
86159,10.3134934,99.08888891
1272309,8.05687603,98.90789758
3361939,10.04145896,98.8869407
2911540,7.51519854,99.59579541
3357667,5.6579836,100.48974576
5183560,8.11441637,98.34002188
4743301,7.84092049,99.31993681
117370,9.82984384,99.13687073
250564,9.55134173,100.0481319
2699801,6.28499569,100.35700499
2012612,8.15989222,99.594082
2003008,8.45666008,100.03000988
3580910,6.63475566,100.36948471
5573158,7.99973468,99.63851143
3909711,5.83421039,100.47684972
610738,5.81690236,100.38905225
5050475,6.40390051,100.12665947
943947,8.29923517,99.26745346
5146992,8.55637643,99.96636728
1512817,8.03090685,100.29937147
5638179,9.1112923,98.97898703
2086992,6.23471765,100.45132865
3050570,5.6938754,100.51751228
3393898,6.09351248,100.50630429
1983505,6.74016261,100.06676772
3015004,5.47330463,100.45887239
3471460,8.3961597,99.828127
3119833,6.28659285,100.26752195
5779038,7.67671905,100.0828669
1671132,9.67836385,98.66218093
2205801,5.62815181,100.53963481
1236353,6.84709899,100.08147555
974341,7.3901348,100.1474177
4664284,5.5826108,100.49126442
351683,6.64308263,100.08031907
4630556,8.4518048,98.5298069
2303004,9.96403044,98.62817972
1224377,5.30787768,100.42879786
4540078,5.4154422,100.5482606
1347247,7.92576829,98.3947327
2467364,7.46001719,100.22660647
5686026,7.0479954,99.85123457
3387843,8.14458693,99.92636292
2873702,8.06417894,98.58694456
3102121,8.0000017,98.31366014
1399271,7.96110484,99.4113495
3688996,6.99683477,100.43373224
2653179,6.45966431,100.34987038
5818756,7.28971507,100.04713287
469236,6.7566762,100.53348151
1622855,5.62763655,100.49058736
2848654,8.64208872,98.71481713
2842805,7.86465249,98.30407326
5332147,5.36300889,100.40731662
2264582,9.55460807,100.05908962
629079,8.43070095,99.967419
5941188,7.568537,99.32157681
5666635,7.42236226,100.16844492
1047827,8.12762798,99.80760793
458289,7.36760009,100.43098256
3164042,6.86153782,100.54107974
2670806,7.81628465,98.39972448
2017233,9.7292739,100.00129438
2607988,6.13573481,100.43065355
2121364,6.39726324,100.30104874
2746704,8.37819331,99.41540557
1948439,6.40232339,100.18326155
308263,6.99090689,100.48554755
48060,5.30022349,100.42466083
5957966,7.05410469,100.47396553
1582084,7.49903399,99.61698896
2761820,8.15719404,100.05722537
4380766,6.07280843,100.34965448
211784,8.44059674,99.96510644
4469760,7.98045304,99.99049744
5312714,8.05386874,99.90803222
4232003,5.42124061,100.40880321
5795663,6.9088749,100.56635911
1363767,9.08866745,99.22049566
1218130,8.06465756,99.57105648
1302254,8.44343803,99.87773716
981548,7.28557785,99.69522591
4900065,5.0545293,100.59152953
5813407,7.01477106,100.46333404
2088086,5.60452131,100.47185873
330489,5.4827681,100.53976422
5103744,8.46605569,98.62741818
105113,6.5470452,100.29925616
4704416,9.13292322,99.30828097
1067322,9.55721753,100.02428922
1478787,7.76203147,100.01281824
424089,10.20545543,98.93482961
3449037,5.57831825,100.46375576
43360,8.057762,99.61086567
1755107,8.09211609,100.24679642
2353924,7.0660527,100.56094275
475301,5.70030192,100.47548715
2976182,8.89291472,99.30427925
4206861,9.14829798,99.44239274
2833702,8.02136545,99.32819437
1629235,7.13189493,100.50538077
5290032,8.12945639,100.24546994
1360291,7.17415639,100.34098263
983901,8.87889359,98.32348033
5327830,6.66162284,100.31221804
336873,9.1751554,99.36231354
5800656,5.3505239,100.49136601
3536583,7.47256772,99.92818652
4885415,7.11104539,100.59512306
5296619,9.77324487,99.10482834
2152766,9.15884822,99.37841476
4635650,8.36233628,99.95422118
5109494,8.85533671,98.81588043
735921,7.50363429,99.63394202
2835535,7.06779501,100.36440193
407523,6.98614803,100.45476571
2689124,7.15387636,100.23614441
3791955,8.88990753,98.81876322
4000305,6.07628934,100.35958191
496525,7.40528132,99.71701081
4200698,8.10462241,99.08940907
2892786,7.11859877,100.31237012
5456524,5.73554026,100.51007633
6036092,9.60407429,99.13005433
2295841,7.90962052,98.39747374
1797811,7.89288738,98.42490989
3582993,6.40525686,100.3523935
5911563,6.65361279,100.05066556
2216369,5.68021219,100.37000816
1640450,7.55009957,100.4000914
3231578,8.40577601,99.36788804
6115339,5.40093988,100.28530191
5790521,9.67803087,99.04558451
1746094,8.04798,98.33650041
5442424,8.36059714,100.18972887
3949097,5.65554049,100.48426188
4364613,6.65979365,100.50810447
6098738,6.63675611,100.43514678
1746468,7.83907809,99.52820688
5172974,8.09041099,100.12157271
993097,7.804227,100.31575077
3408505,6.29276261,100.41226038
2946753,9.10865438,98.97119947
4095575,8.4672054,100.19913443
1626762,5.41522425,100.38139921
5830401,9.14400367,99.30703118
5397828,8.10865894,99.06079264
2496526,8.87551709,99.83535386
5692286,8.6654873,99.92791829
3556569,6.75572485,100.06694658
2544344,6.2044921,100.423273
2230367,9.98226238,99.14053686
4112902,9.56733341,99.94953443
4267019,6.9957393,99.72880707
1472771,6.20903084,100.5380863
5178661,9.11605466,99.18916564
5947085,5.35135642,100.30243017
4781178,8.32093942,100.18405722
3389298,5.43618165,100.39813571
1112429,6.69234141,100.08975735
4401288,5.36931445,100.2227584
743087,9.75119275,99.09022828
5726111,6.4198953,100.39875673
5375910,7.99082945,98.31020625
3770834,9.22002988,99.49961314
859682,7.70655511,99.99829695
2433906,6.53844435,100.23077264
289975,5.11848607,100.41505806
4759674,7.22895718,100.56421657
3239663,8.43344163,99.92583832
4949538,8.47018833,100.02866901
1030298,7.33942622,100.33272961
5012427,7.9776863,98.35591809
2085800,5.36941244,100.45298126
3444780,5.34836248,100.47583197
6097459,7.28953046,100.46197599
2322104,7.00858239,100.43188775
2288258,9.58122734,98.57803085
4261015,6.51002478,100.47509514
2573940,7.00258389,100.48784253
5366430,7.04786126,100.27518411
1093765,5.36741535,100.45337493
4196640,9.15354952,99.36038887
1791462,5.41851474,100.33672117
3309571,5.86893123,100.49593735
157702,8.64921627,99.34182241
1687833,6.84680332,99.98788709
3129664,6.34737859,100.20231428
1825314,5.32832721,100.47090021
5991507,8.88258613,99.61169143
5369078,5.68155106,100.45621053
5263460,6.76919163,100.09297241
3169110,6.1095008,100.36459256
2488831,5.31990748,100.21134789
17751,7.86301481,99.39017612
4674725,5.90081767,100.48051074
2654249,6.23420504,100.41937088
5181181,7.89662812,98.3387035
526557,6.74893903,99.89681808
2068083,8.4037031,98.73505849
3986671,5.85852252,100.47434894
779692,7.83783554,98.34067551
1730660,8.20382422,99.57532653
3810478,5.368381,100.52601467
54787,7.83918354,98.36168895
1337371,10.43065351,99.06604725
2271607,6.42030104,100.39846206
4403229,5.08068179,100.48416949
543727,7.67445499,99.06519901
2727989,8.27748197,99.05152445
1049097,5.3807735,100.40610284
4245423,5.2467467,100.48034875
2724609,8.47805425,98.25464045
4756820,8.60703735,98.82042012
2383498,5.29671146,100.53459978
839726,5.32010947,100.28743289
356431,5.78479527,100.59182324
3781092,9.1203619,98.96984982
3266118,8.08211957,98.82930408
2526563,5.68534678,100.51527734
1472590,7.42718938,100.06416297
3472781,9.94085923,99.05278326
4831071,5.2667314,100.45351753
1175528,8.43091219,99.94576891
5602607,7.96324872,98.37878182
1045170,7.25574893,100.45211177
679797,8.2336692,99.56227973
302422,7.75220824,99.42543676
4089807,8.15097025,99.66862414
1482711,6.13832513,100.35234571
2322517,8.40991431,98.35318784
5981864,10.21215431,99.12845838
4119687,7.92194454,99.18468886
1442391,8.00010995,99.33031047
293031,7.29826865,100.30351413
4515622,8.12849408,98.61503524
904980,9.53324386,100.03999246
4871167,5.33006039,100.45465068
4466767,9.42050365,99.96300065
466428,9.06555137,99.36105783
5335630,6.98260596,100.475511
3436383,5.54128491,100.48143555
4034360,6.29067031,100.58254616
1820708,8.99024298,99.52307602
1778975,7.64735198,99.01998785
3389418,8.47837871,99.55420209
780961,8.59450361,98.82042633
3346127,7.54499529,99.62089722
2624827,9.43159766,100.0103366
4970192,5.81158845,100.52174235
2394621,8.16168761,98.98280115
2694719,8.44182102,98.51933395
2918667,8.66959893,99.88842891
2635693,8.62359865,99.84771472
5878995,6.43552495,100.23163343
2210490,7.01097595,100.46882306
1772985,7.1414814,100.24247486
5038200,9.24014839,99.70014692
4194684,6.14269355,100.37401715
363398,8.14349881,99.91072061
3731461,5.6811928,100.49369661
507024,9.54266308,100.07170157
3542514,5.33791613,100.46485187
1233494,8.14866466,99.90122165
1992736,7.80196339,100.28587183
4940116,9.77473997,99.96757055
2059147,8.35487118,98.96633629
808250,7.05846635,100.37712917
5495727,8.91568416,99.90077339
5525861,7.96787922,98.36780027
4207307,5.41411567,100.43522832
1550291,9.13893322,99.28469434
4287555,7.832225,99.93788181
5262808,6.3642448,99.75367178
4704454,8.87104578,98.34092014
2769055,9.23223664,98.39195415
888964,6.61221581,100.07370581
96600,7.03995155,100.45460204
5547884,5.5159627,100.4955584
5373394,8.67150867,99.88442901
5038238,8.06793694,98.84208369
1688033,5.65955225,100.47721937
3392873,7.15569757,99.80594118
3024353,9.12417575,99.4086909
4703822,8.01199085,98.99774828
1906026,5.35452006,100.20890893
1239141,9.97001991,98.63072112
5035171,7.54195723,99.61431646
3136819,10.41566281,98.8521802
5318582,7.6415475,99.03132373
2577603,7.93579375,100.21547517
5554621,7.55642423,99.69399151
2946236,6.96926919,100.49137019
5790782,8.55247318,98.87486198
2729109,5.04584332,100.48805544
4959779,5.41006066,100.37812575
3892402,6.12279381,100.39230987
5629100,5.48845656,100.47168206
2375911,9.09118792,99.36333921
5609551,5.09192774,100.41648027
3171712,5.43857833,100.43679664
3572542,8.24631479,99.98204522
4387859,5.41042573,100.36677256
108422,8.97462472,99.37027608
2218644,5.33229682,100.45975064
3298533,7.76619663,99.90322153
3679480,9.18964734,99.53792723
3950659,9.39639203,98.43597245
5462668,7.71152842,100.07293847
560430,8.32541505,99.01487931
3113314,7.72480682,100.10462326
2089444,7.21595591,100.22219495
5400643,5.64744337,100.51284497
1664961,8.1254739,99.8080954
5587291,7.99315845,98.34802298
2666191,6.04593036,100.53696239
3230454,7.57947913,100.07475128
5864852,8.50573236,98.81174979
1149411,10.3966591,99.24652565
3861961,8.57957017,99.89893535
5618426,10.24714084,98.97330293
3708865,5.29127081,100.28436742
6040333,7.99205125,99.64342356
3491144,9.44447624,100.0226031
3847107,5.15172557,100.41752755
329849,5.51306795,100.55843391
3205393,5.40403228,100.2901965
2689335,5.3282526,100.26936732
4605274,8.52803414,99.8251281
3435345,8.59826613,98.25611234
1159526,5.94982772,100.41208123
2740151,5.73869331,100.50950353
144088,5.47476092,100.27720911
2360889,10.02559043,98.6234821
2526711,5.5398584,100.41672727
337477,7.6159949,100.08113379
1944518,7.9932255,98.35703864
2551605,5.34878306,100.22392514
522493,8.8464914,99.87744902
5184549,6.28871022,100.35544678
4249933,9.96521295,99.14836083
1682881,10.39995606,98.77714325
4634425,9.83423298,99.09796343
1556637,8.40449733,99.50255331
5141587,7.21534892,100.08460722
2044625,7.84991588,98.3628529
5048560,5.11360415,100.48125679
445506,6.33558738,100.1904815
5056738,7.60145072,100.39211161
1919870,7.86480821,100.25265575
3473093,5.6252051,100.55892478
2478953,6.74904176,99.89673337
1025870,5.45202784,100.41599795
3555939,6.35336935,100.42728355
4445027,5.97184071,100.51035617
2040301,7.81866685,99.6288479
4499907,7.78469697,99.86716575
2454686,6.35196801,99.80712223
3496824,5.63049016,100.46580313
4749322,7.18160284,100.34653421
459154,8.90194713,99.85774297
2226527,5.79675409,100.36793627
5150857,8.62029525,99.11949778
5047360,9.2257367,98.37417377
1290187,6.18728487,100.37554513
1826696,9.02099542,99.86198165
5799454,6.12473485,100.38524932
4665996,5.34030242,100.48084542
4419141,7.82349256,98.34310807
1748266,9.16558138,99.79195796
2907122,6.99850962,100.42660186
5550810,5.81751688,100.47912235
356344,7.80401555,100.26414716
5837113,9.36735756,99.23292253
4698752,7.93123639,98.27716941
701489,5.61317187,100.45600774
1282408,6.11925207,100.31062481
3405287,9.60830926,98.4788827
3488702,9.57700329,99.94725014
2416241,9.77712365,98.71377278
2472918,6.14190558,100.49609149
5166900,5.17100349,100.49815699
577943,6.35268892,99.77588968
342407,7.26428959,100.42048259
3264800,8.22856612,100.22718588
6059728,8.76333978,98.93750041
1228450,9.719298,99.12146862
1018843,7.98667663,99.53939174
3039896,8.16401798,98.74658032
6098610,7.02558743,100.46837157
5938847,9.0841234,99.36669085
4195059,6.94458112,99.95587496
741429,8.05700682,98.9152077
3308181,5.22096647,100.60580291
378611,7.02291763,100.46453832
1297198,7.02848653,100.47495716
2762827,7.57495964,99.60284115
4081257,8.84611054,99.27699938
3625211,8.37331878,98.32261039
4584316,7.45909975,100.18061615
5201690,5.33401774,100.27666045
4197028,7.78503886,98.32843714
4288808,7.44995615,100.05166135
5609154,5.39227681,100.50237366
3560690,9.18683274,99.10424805
280790,9.21901966,99.23612821
4091262,8.27699098,99.02318643
3167471,6.62775189,100.26065313
2276990,6.39354141,100.27077077
815289,7.42605499,100.17009844
4220613,8.16878604,99.65445054
3459,8.40193397,99.96701925
1776018,8.31974003,99.36169609
5258674,7.58428739,99.61579251
2644851,8.15433466,99.89385743
4838598,8.10233524,99.59870664
2738794,5.10992115,100.48080688
4333760,8.3970888,99.8703112
305931,7.02326009,100.50611675
3673279,8.08624471,99.13649842
2930113,7.75465977,99.82520501
3851154,8.68292839,99.17347575
2163355,9.50735208,99.19905409
4245720,6.94262431,99.77996034
585832,6.64722332,100.24980032
2481025,8.15851798,99.12948321
5714337,9.57119557,99.9925047
2012493,7.60999638,100.05278992
4771294,9.5387535,100.06104487
1974457,9.19530105,99.20790056
3975891,9.51999493,99.17526674
2360932,8.65376102,98.24777476
4995239,5.48879136,100.59899684
800526,9.88928168,98.85435212
1617504,5.29122861,100.22784924
3441313,9.15637541,99.39063498
91952,6.2631136,100.41705029
677997,7.51782228,100.07073704
2382888,6.12014557,100.40976938
1177900,9.46862394,100.03942107
5674567,8.42520121,99.94835049
5067272,7.55724696,99.61169999
3247783,7.84903149,98.34770241
2942566,5.34981346,100.47135453
4487200,7.94264349,99.94256022
96028,7.58375893,100.00597547
4041768,7.434181,100.41119504
502782,6.25924607,100.45173705
1024048,5.31324809,100.47964868
1886878,7.85836478,98.33774395
4078,5.65161786,100.3571632
4053055,10.08461692,99.10148419
4141535,5.10998483,100.47767017
4183059,8.45970829,98.58997751
4036589,5.27855314,100.27503761
4093822,5.21666875,100.47526592
4433589,8.15206918,99.86161532
5763419,8.28027773,99.84415573
16741,8.42113702,99.7952175
3634898,7.41671603,99.52300985
4932599,6.94641314,100.4124118
2666919,8.55968691,99.82816431
2933199,7.5542187,99.59809914
4174946,6.88098747,100.46944902
1355301,8.38367113,98.36203167
2409159,8.37049933,99.83983093
3330309,7.01404669,100.42878129
1440599,7.45732712,99.61986565
879204,5.3921427,100.48489108
715305,7.20647986,100.58641211
2626607,5.96802408,100.4025876
5181042,7.57355854,99.61963824
1114813,6.7063649,100.32086131
5261013,9.12834596,99.33153092
4092180,9.98568952,98.98810297
1878086,8.10716139,98.91902733
5863868,6.73740031,100.06213323
2295342,8.27866802,99.03329872
3586931,10.2237201,99.09211505
4764962,9.8756511,98.85082063
2148787,8.43661689,99.99705185
5958929,4.99677249,100.54935341
5729269,6.37388923,100.2533027
3256140,8.56671814,98.66021926
5923699,7.91505434,98.3950345
5832303,7.3404688,100.48057413
1578952,9.04716212,99.36533509
1051964,8.24574825,99.52866185
3921643,8.70928347,98.41599866
1707045,6.20712747,100.57512617
1832960,9.77986678,98.9845847
5803818,5.14101623,100.58915681
498520,8.36006763,98.78674632
1815855,5.54613003,100.43949399
5099502,9.52671291,100.05988077
6047786,10.26465187,98.93957886
4376944,6.12099997,100.37576547
144972,5.34986099,100.41810224
1422595,5.72793122,100.5157494
118,9.56657362,100.06397648
4718450,6.51048417,100.20941201
593010,5.41549198,100.31143952
1027920,8.84104889,99.19985246
2607496,8.29005776,100.12627697
3777015,6.25684098,100.42511377
639398,8.42167806,99.96921379
2577392,8.05253148,98.85879017
4606489,9.95177703,98.6363236
5047762,5.88644999,100.44469368
1485069,6.28726371,99.740443
1605616,6.73580416,100.09996044
644639,8.0165962,98.31805513
5491343,8.17295388,100.13782194
4980214,6.12858748,100.41457876
4210608,8.32886426,99.50309117
375744,5.40659902,100.54078664
3589669,6.34188164,99.74311167
3358687,9.14560881,99.10852546
909937,7.6664395,100.06720355
4105370,5.66343505,100.46802097
1945766,7.92929019,99.69453748
2285801,8.01072222,99.34858288
2123346,5.37342918,100.30588959
1960051,10.13481497,98.90947403
3097326,9.27633416,99.10207826
1287454,5.64196712,100.49127042
704628,6.64625053,100.06390679
4589240,5.34101798,100.4367445
2844150,7.22248363,100.07284066
4536762,8.33433845,99.05889473
475775,6.28473605,100.49600458
404581,6.99807248,100.37299521
3103927,5.37338933,100.56625004
2371475,6.6400876,100.05700797
3424490,7.777215,99.37820775
3006618,5.61004943,100.55002649
4739113,9.14365534,99.32639294
878351,6.13431939,100.35843599
4064333,9.5175523,100.05678298
4995286,9.16804772,99.43775014
2328381,7.64658537,99.04209595
3796857,8.01977598,99.11233838
2521961,9.5534024,100.02066491
4665895,9.25422533,99.13641549
838193,5.21123885,100.50278322
2680106,7.29984644,100.05677437
4666341,7.04134397,100.42658632
1043329,8.52766723,99.92756068
3666583,5.42239414,100.54977075
5069949,7.35984043,99.99377607
325200,5.39421657,100.46228956
3013294,5.42052563,100.4668185
896027,6.33981911,100.57331705
4192101,9.23523672,99.56449189
5551966,5.36611705,100.57089157
4048905,7.86207604,98.37092539
5051817,8.18851345,99.57145314
426073,8.08926751,100.23452922
4420541,8.74304166,99.64722505
4191850,8.08307943,99.45364288
4130833,7.50972202,99.67115335
3616366,10.42881993,99.0604713
2995376,8.16536631,99.66884874
3827020,5.28810053,100.22125487
195238,7.61839667,100.06897408
4738580,5.89614726,100.52197157
3670271,8.17429388,100.0482804
3648845,9.22736104,98.29839978
2994286,7.95322918,98.37279605
3619827,8.15460429,100.0576393
3084446,7.82769681,98.29777209
86200,8.04312445,98.32869349
2523566,5.33082034,100.45187415
2051363,6.18822302,100.34680687
1725539,6.45052421,100.40735639
3740704,6.32619361,99.83346896
4777841,8.46668092,99.05557727
1322088,6.10378025,100.28981309
4410607,7.42851138,99.76590151
5880963,8.09246661,98.81052283
4672599,5.43956675,100.30690527
717025,9.91151198,98.63208211
3072154,6.55708921,100.29041401
622051,5.41979795,100.19769825
1218672,7.26798459,100.49489164
3191010,7.34974479,100.28753425
660421,5.17052061,100.46540002
784900,7.82429955,98.29785321
1782080,8.38547196,99.93308359
5213302,6.33521276,100.45156543
2756918,9.03001127,99.85411487
410670,8.28542067,99.87279897
6041244,6.53757779,100.21427424
3664590,6.93710885,99.88869252
5372711,6.17517497,100.32704772
4826544,5.46247994,100.22046247
4608586,5.34451718,100.42600026
3565744,8.22183751,100.018812
5063299,8.1983578,99.9409808
784195,7.77931956,99.69420354
5305400,8.97985434,99.24337379
5765875,6.20263379,100.61349805
963621,8.36726756,99.915882
1877853,9.52702879,100.05997995
5538483,7.13927597,99.93688098
859354,7.51773052,99.30438349
1877415,6.53688263,100.41585851
6081407,5.51757049,100.53206602
2374949,9.20546665,99.15851501
4118556,7.03453638,100.48485332
2570595,7.25349035,100.35478763
698182,9.9816935,98.63474037
2641219,5.12709533,100.48391905
5780952,9.45158852,98.49119831
8246,9.13458675,99.15212254
2384144,5.40776592,100.5477322
1960978,9.1942009,98.35290621
3079942,9.55237978,99.93178052
868923,5.36207837,100.3022737
180126,8.654649,98.77696468
5167105,6.61535105,100.06820338
5521350,6.99317307,100.36877209
4390359,6.52411319,100.42421462
6072195,10.44314857,99.15899386
4606445,8.0637883,98.90539922
4127012,8.17792144,100.16386193
859411,9.93306941,99.15285168
2133777,5.34992104,100.29064233
4012392,8.18522932,100.01661892
4352830,5.36616267,100.44367107
4604053,5.3748006,100.53815274
3205530,7.98502014,99.88261516
750303,8.65779201,98.75753958
2675204,8.237175,100.26319887
2204132,6.35891755,99.78376313
1548526,5.28274999,100.19538186
4863187,8.53821302,98.97019184
6062755,5.62435854,100.46983551
2279850,6.19279531,100.28944182
2604939,5.45274962,100.31308984
2893961,6.87354174,99.82927623
336018,10.08606857,99.04678469
3936937,7.02560182,100.47828386
5365931,8.33875465,99.98271276
2413814,5.33930011,100.48429598
5585357,10.41660088,99.10805679
4284164,6.46050709,100.21914513
2570424,8.4906803,99.84024844
2809736,5.9653199,100.57810166
1609134,9.16869122,99.87171885
3766181,8.43834175,99.96967317
5603684,7.9050891,99.08724625
3117896,10.42957498,99.24587336
1668751,7.07475373,99.99771214
1780776,9.11254245,99.29122597
669087,6.32362467,99.73705396
5352022,7.2318964,100.34813958
5920378,7.70255834,99.29909418
5469297,9.16944898,99.47382495
5260353,5.41628322,100.5390962
313617,6.77542318,100.41505543
4972865,8.0687663,98.99716665
3453589,7.01738966,100.500373
4119757,7.57995596,99.67138522
3742008,6.94092165,99.77441593
1052643,7.45564465,100.01209651
2845158,5.38983444,100.37324501
5596459,5.54511488,100.57057682
2201833,9.13885723,99.33867576
5299174,8.27930468,100.12130735
4902124,7.04059794,100.49662966
4628040,5.33854655,100.47116163
148394,6.90005147,99.78313415
5762556,9.10177124,99.31882979
2891534,5.61043453,100.43011103
3197494,8.39745026,99.94080933
1916796,7.72444788,100.36056833
1584090,9.5662048,99.08921296
3705098,9.59928044,99.01864472
467081,5.44717265,100.39103741
4308688,5.43293903,100.45517201
5049380,7.56628669,99.3202054
2170240,9.13413492,99.29618679
4749366,6.43397897,100.27776215
6061979,8.58955769,99.23235005
4800870,6.21737108,100.42848635
5975398,6.1003815,100.34852961
4366447,7.50500849,99.51595409
4738551,5.00598113,100.54088946
800799,5.47355666,100.5366198
5043279,8.71127048,98.2562661
3922971,9.11607256,99.38854722
4391659,7.32017307,99.79470678
6101782,7.80232787,100.04190757
3586621,8.4464116,99.36127882
4704099,7.89245956,98.29458754
1309682,8.79993866,99.35914343
2127011,6.97212059,100.4822619
3957051,5.36724208,100.56436657
3037867,8.10912096,100.09323704
3022814,7.38903158,99.69771109
2497293,6.1225834,100.41313828
790388,5.52248128,100.43188587
1174648,10.39391723,99.27234856
1131283,6.98589228,100.43299554
502305,6.3176783,99.74494454
2008304,5.57090302,100.3592408
1383588,5.62285299,100.46721944
5649869,9.5684391,99.99301363
3044095,6.33399509,99.73611256
4196551,5.45499667,100.53764911
144070,6.74835206,100.39269451
3403621,9.56773785,99.169162
4663756,7.41917871,99.49595729
5003401,8.12887015,100.26607665
3331692,9.92193315,99.01271459
5478233,8.16231926,100.13514603
3107875,9.43043565,99.93744501
5328886,5.50897571,100.44448219
1503682,5.27799358,100.26429425
2753034,6.95490378,99.94139916
741470,5.13621189,100.49955908
5881008,5.38516366,100.40158482
2531244,8.85153964,98.34412821
5699450,10.24144177,99.06820154
2946326,5.28280626,100.24156215
2257488,8.07455289,99.8184342
4980823,9.1139216,99.2530706
2372668,7.06066275,100.45256879
1604629,6.98619966,100.42290536
4797462,5.44481196,100.56968948
5804733,6.49475051,100.2866207
5929663,8.7921037,99.82032152
1880266,8.93923429,98.97128359
1423422,7.69341395,100.0065933
1255340,10.44264188,99.24332605
5797800,8.59185787,99.57781055
5852356,6.39930499,100.32747494
5638313,5.45073281,100.4834597
5219330,8.32649751,98.41170887
1954570,9.85284895,98.60771368
5053627,8.03054675,98.40227338
191972,7.96662553,98.39235288
5939209,9.30275044,99.20944335
4349343,5.83221418,100.44126832
992762,7.06463623,100.3678926
2493702,7.56569378,99.59918657
4481061,8.71967437,99.75570345
1436012,5.62487014,100.50209222
3170124,8.75554456,99.85508188
4524487,5.22893768,100.4730928
2483277,7.7353842,99.40369403
295284,8.44214188,99.92285162
4709464,8.38907537,98.73238821
4324333,7.01844657,100.47401776
4854592,6.18126538,100.31471277
2914566,5.65744713,100.5091505
4474954,7.91594205,98.38728214
5993679,7.68684268,100.37905811
292278,5.44885835,100.39657457
1167610,6.24033043,100.48212652
3884531,6.26165366,100.58561365
2999849,6.48416418,100.41635438
4352839,9.69055485,98.57991867
5047502,5.464929,100.45432959
4783629,5.70725285,100.41201975
744848,7.90720463,98.3751925
839782,9.18095659,99.26954936
1602520,7.37706014,100.39538399
669392,9.40478274,98.91718231
3053320,9.13710773,99.40804354
4368487,5.41399924,100.3224535
2414566,5.21023816,100.6162202
352058,8.28011311,98.31153882
3154496,5.47149607,100.54358542
3017277,7.80217279,100.04776198
6848,5.39445338,100.46384331
513406,7.34979776,100.48772601
1477794,5.23753772,100.50025705
4896906,5.61702782,100.40529687
3989624,5.36601654,100.44685034
2737184,6.34428628,99.74347305
615256,8.01676661,98.32061573
4576816,7.54234701,99.60172159
3946860,9.71375055,99.13939149
3572234,7.99668443,98.38976558
5159646,7.04149843,100.35699087
1511959,7.12677189,100.37154361
2357170,5.33831605,100.29269441
730371,7.81995661,98.34223171
5425148,8.6428534,98.85013544
5316244,7.07167689,100.59738901
1936478,6.63934174,100.09856224
5988901,5.17768135,100.51266852
1097651,7.06230798,100.36864191
5480862,7.80986229,100.0983761
5078266,7.4546179,100.44743683
341009,6.498763,100.1835731
2640389,8.63749555,99.36623476
1882688,6.48128466,100.28715676
3849690,7.68782033,99.96687657
