"","latitude","longitude"
"5521",5.41468693,103.05919801
"7980861",9.61186286,105.9770064
"2631739",8.78972247,104.86364604
"1009253",9.83109607,105.08005108
"6970245",9.14379703,105.51286019
"5346481",9.61629112,105.02053936
"4133263",9.39483077,105.42958753
"3861396",10.18472327,106.26017804
"2478708",9.80873946,104.91857377
"6665822",9.8219476,106.33614389
"8403128",6.01644632,101.95290556
"706487",9.87405429,106.50973345
"8132468",6.09226425,102.23422849
"8552897",9.80814683,106.30218032
"5865275",9.9372786,106.33626002
"2474142",9.84976755,106.45911816
"7260361",5.08835338,103.09539857
"6764217",9.20735886,105.44547312
"1423026",5.28736301,103.06595
"726866",9.96926706,106.35990506
"2941704",9.790572,105.26843152
"3168153",6.13986418,102.23727054
"7960287",6.59736028,100.84091099
"7153290",6.36042134,101.82275074
"421204",10.10628567,105.69073367
"5240593",9.52033426,105.25894689
"1032559",10.00062412,106.20283619
"2954310",9.88873503,106.21459819
"6772288",8.78726868,104.81973168
"5263267",6.11666224,101.21178378
"6288021",6.55970962,101.21336931
"2521864",10.16461574,105.82222632
"8056825",9.97785242,106.4681302
"6094333",6.49158734,101.26514713
"1811005",5.79514247,102.55812396
"1184509",9.90752475,105.15158387
"3366040",5.83045873,100.79503543
"4946929",9.6036399,105.72906798
"5694075",9.77579136,106.29945159
"8219565",8.74158246,105.16317293
"8155025",10.20522137,105.49824251
"5518880",10.08580007,105.4746905
"135640",5.31641102,100.74020799
"5692792",6.25401291,101.48246852
"7709033",9.92648835,105.05459788
"8541787",5.80427642,102.14345638
"3264650",10.16161328,105.76149441
"6089909",9.69012059,106.22030507
"6630330",6.3431223,101.86191116
"3390419",10.12683666,106.45938473
"662152",9.9108051,106.00877205
"7694472",9.14267801,105.4937663
"2769722",6.03379853,102.38544935
"2628366",10.09478886,105.875048
"3113289",6.07291444,102.11749562
"4651073",10.0299657,105.76139729
"6748769",6.38355734,101.4362673
"6080599",9.14501974,105.13657829
"7635765",9.061967,104.9412002
"2251896",9.07447471,104.8965858
"2150588",9.9276259,106.36547666
"7705962",9.77344905,105.71784136
"7493505",6.61171138,100.85824677
"4566514",6.64613055,101.20060596
"8316724",10.02621091,105.74906203
"1438333",9.99810615,106.20574579
"4891952",9.97064266,106.13465713
"8451883",9.93572872,105.30418811
"5298993",5.29266261,103.03270863
"6915472",9.94632734,106.08949075
"5440530",9.03942564,104.82427633
"1435035",9.52722311,105.83256018
"8208953",5.90149457,101.93833625
"3702675",6.12372237,102.20532565
"5998290",9.25398064,105.07617784
"2398427",9.86559326,105.87356167
"3602913",10.16826044,105.69977329
"446448",9.86781962,105.01775917
"8082861",5.89559455,102.41182884
"2094337",9.65094607,104.85187711
"6303091",6.55033313,101.29391941
"4450207",9.28531853,105.40625862
"64177",9.27043448,105.58708824
"5347801",9.41489519,104.88426683
"1542943",9.86090573,105.97961507
"3303558",5.6000463,100.65263526
"5733622",9.1945423,105.61541097
"5098974",10.03904247,105.54562323
"4638895",9.9336375,106.15721875
"3096886",10.12113505,105.99343055
"7195030",10.02720455,105.77444973
"6874681",9.23209176,105.06476989
"5768047",9.99995642,105.80487004
"3566348",6.84679453,101.17197104
"1995677",9.63063687,106.03981151
"3493821",9.36210494,105.62536323
"3969496",10.16932193,106.04058021
"7749020",9.34481607,106.06805013
"5382407",9.02757508,104.84201273
"1421283",10.15139334,106.25633411
"5310020",9.76781045,105.01089824
"748235",10.13434773,105.65910936
"3596282",6.25702915,101.96076433
"1256954",5.81610861,102.22500985
"3209830",10.03422701,106.09421483
"1120133",5.80923727,100.73569516
"894058",9.93999265,106.34674883
"879515",10.14949562,105.70388555
"2726277",9.5785856,106.17085535
"7490194",5.42775399,101.12605879
"5482127",10.17061184,106.01904827
"229401",9.48104412,105.07491337
"1270411",5.5259431,100.74133624
"3513576",10.07583712,106.11544174
"1739657",5.8520395,102.37638836
"3162965",9.78357204,105.26431429
"5038467",10.0694921,105.55777142
"6961607",6.01457446,102.00988834
"3050817",8.7620588,104.99491105
"68948",5.732915,100.73573961
"7938526",9.88941104,105.29217005
"2621788",9.32487074,106.02567645
"2755423",8.87539682,104.82875332
"7674712",9.28472054,105.30087457
"3896480",5.8398063,101.88885006
"2119982",10.20981886,105.58654533
"3477622",9.54156771,105.87230878
"521297",9.77084328,105.98798639
"6152434",6.12381956,102.25645496
"3537731",6.70546258,101.35927495
"6404115",9.96975931,105.95478827
"6556971",9.77243759,105.03962502
"991491",9.36805698,105.1657581
"1050810",10.01165726,106.36171104
"6092453",5.30550791,103.10800305
"6171319",5.97458148,101.93578728
"7809240",10.18852874,106.03600188
"7218168",5.711499,100.68178623
"8397454",5.39022895,103.07889928
"4500778",6.94073199,100.79976251
"2629371",9.35623777,105.02440918
"7725723",9.82307365,106.26410639
"5264962",9.18232683,105.17038635
"944524",6.1529828,101.90866893
"1266097",9.92336804,106.34286607
"6371892",10.12829184,105.67938216
"6121527",5.40101776,103.0952193
"7011307",10.09798069,105.66389088
"6652692",6.35506066,101.76616717
"4090718",10.01729421,105.62622922
"3918991",9.75675797,106.05713109
"242521",6.55883629,101.28562841
"8490946",8.94019377,105.12878822
"7467506",9.40182667,105.52909478
"7178708",9.93723806,106.27704846
"3533492",9.56928205,105.4534818
"1983899",10.10301547,106.17780628
"4081198",9.14193525,105.17785622
"5506759",5.57905249,100.75174225
"3571272",10.07091628,106.09372408
"4966807",10.17549685,105.48673561
"4276020",9.94822844,106.00302387
"1817236",9.24968877,105.75610023
"7479603",10.15602819,105.32410132
"7577423",10.09190856,105.7822745
"7477385",10.07897611,105.53502866
"7619783",5.62313898,100.84784823
"2162923",6.52714194,101.36525562
"2861789",9.86770815,106.42534272
"7953606",6.34565858,101.7632064
"465299",9.60181349,106.22580372
"1792387",10.01612163,105.08300195
"3236950",10.02181887,106.35823907
"1384601",9.79468327,106.45218281
"1997972",9.15735149,105.07167905
"1801043",10.02901064,105.58409999
"5092112",9.57746951,105.76958864
"6880322",5.90169812,102.26564638
"1202507",5.77203306,100.73540461
"4749332",6.19180891,102.15497597
"2882209",10.16020542,106.40488598
"6613309",10.25880478,103.94367871
"4499498",6.11738082,102.28241784
"6304007",9.99968387,105.76669766
"3701962",10.14828204,105.31636568
"1884037",5.77694882,100.69265596
"7035438",5.51262028,101.12788942
"7350805",10.03861306,106.08170427
"2513858",9.84040696,105.79483431
"1836070",5.07590642,102.96877625
"293715",10.03294175,106.11758663
"360103",9.82737634,105.23311353
"7065167",9.78169663,106.43473729
"5213344",9.20813822,105.4684451
"506811",5.27071789,103.16585994
"6868871",9.73923737,105.4011726
"41482",9.60056618,105.26346602
"525281",6.64005689,101.26147631
"7840795",9.32569521,105.97633835
"163944",10.11492153,105.22777797
"4299920",10.14120751,106.30096979
"7850219",9.19563608,105.44332405
"3173199",9.84930187,106.35120885
"89358",9.59061037,105.71516452
"3981622",9.60484748,105.9790031
"2275340",9.78088278,106.49384148
"1692765",9.31724455,105.37107113
"6168200",9.39725056,105.62832896
"1183861",9.18644283,105.30099295
"6608444",10.03652344,105.20573056
"2245584",6.01973313,101.94362833
"4990014",6.85587951,101.35057096
"4922158",9.62179775,105.98291223
"7017398",10.06102174,105.80114185
"1831983",10.17741079,105.12805012
"6406001",6.59485407,101.65260854
"3646246",9.8743481,106.20946437
"1554042",6.1279261,102.25154733
"2863606",9.07891659,105.16182982
"5750260",9.63030583,105.92067323
"6817911",10.04628868,106.41403989
"6764791",10.10965648,105.69947568
"7853200",9.35188577,105.56654118
"7685031",9.69325431,106.34586579
"5838868",5.81075689,102.46405789
"1154969",5.7844944,101.17742829
"3879964",6.33207745,101.69879143
"6141445",9.82998611,105.81667946
"6711159",6.69914213,101.62111879
"5210117",9.21627099,105.48216521
"8333842",10.00739254,106.30164332
"7794366",5.15551803,103.22850256
"5906505",9.4525,106.02036373
"998431",9.5105001,105.1227964
"7452782",6.72716804,100.89415372
"6202229",10.06080742,105.68082521
"5138558",9.20187775,105.47725568
"4672132",5.69515967,102.61510247
"3307179",10.13195902,105.62732549
"7315704",10.0678474,106.36380016
"3845811",9.67511627,106.4111114
"5439210",9.9526992,106.18473972
"4299217",9.207851,105.65576878
"5978615",10.01500203,105.99449938
"2064443",6.51513203,101.15629315
"5062060",5.8541669,102.33596571
"6287499",5.49134342,102.19499399
"2964249",9.61576607,106.37712908
"1271221",9.31654436,105.94483049
"3993241",10.11016319,106.48997791
"6705630",9.27970546,105.62301228
"4764235",5.28584438,103.14166098
"5702802",9.84150513,106.28360229
"4560656",9.83131118,106.40949291
"3561123",5.27221766,103.12668096
"4815415",5.97309389,102.24417636
"8524090",5.37476819,103.08517195
"2864252",6.98335809,100.76706842
"7745903",9.86591062,105.09122615
"3375157",6.64282033,101.52492726
"897893",5.91653958,101.88333131
"7141776",9.33703553,105.98341481
"3493480",6.16091886,101.72638046
"7167137",9.83011004,105.91472993
"2063728",5.57151184,102.21300779
"7332507",10.02308516,105.65075864
"2447181",5.77242789,101.10028982
"6954924",10.13031294,106.21394897
"2011649",5.12570163,103.09160009
"5931697",9.74774992,106.06362405
"5809351",9.622339,106.13489469
"1370497",6.47017391,100.95804272
"8477746",10.10287382,105.7541249
"2566737",6.57505986,101.29814438
"8359208",5.27304701,103.04492565
"2763690",6.05152521,102.39659177
"4913380",5.61380145,102.74510401
"4514579",5.27100106,103.03999383
"1089501",10.04991331,105.86712466
"613606",10.03092677,106.42671387
"2243770",5.28695958,100.74044728
"3879472",10.05082274,105.65636108
"5385139",9.78686061,104.93642101
"2012077",6.14000867,102.25260964
"7614866",8.93798781,105.31000188
"2962361",6.40991765,101.01889514
"8183787",10.20340025,105.91839003
"7370282",9.92563496,105.20196799
"251852",10.13161176,106.23859679
"6739997",9.55133075,105.99011017
"3287518",10.06786117,104.01296806
"3970782",9.56143376,105.89031653
"6688816",5.45579651,103.04101917
"7738397",6.55290821,101.63873508
"2899446",10.10950118,106.00196619
"7400699",6.74144291,100.69761959
"5529065",6.03958162,101.87390616
"5273204",6.07824389,102.33009835
"4833506",9.05032748,105.18690715
"5174874",9.2071201,105.7375126
"1765687",10.0017886,105.0921901
"8154471",5.91184437,100.75806278
"7734703",6.43993645,101.02221669
"7993169",6.0678634,102.32614165
"3512811",6.79267001,101.29990456
"3352979",10.2029061,105.81928249
"1385744",9.99435973,105.72382972
"8460756",10.04173634,106.44503914
"1956452",5.90428881,102.27307337
"3865628",6.04396813,102.05120538
"7674133",9.6868706,105.4896286
"6872212",10.13206556,105.54456814
"2351839",5.54674576,102.76288234
"1506198",9.43061957,105.17432227
"6742858",9.50184577,105.78557317
"4072411",9.98263132,105.77663738
"4291495",9.96014765,105.63422173
"5707594",6.83789435,101.27238037
"7034321",6.10678415,102.30064345
"8467975",9.20027349,105.25066308
"4487505",9.61020892,106.02063733
"6133342",5.92052075,102.37950667
"1283601",9.28025218,105.62335358
"4337642",10.00802318,106.42503605
"3973430",9.73814974,106.26081884
"1239090",9.92744661,105.78356132
"5051290",8.96221011,105.31327391
"4063934",10.11909603,106.08816176
"3963407",9.9073349,105.31315692
"7654235",10.07515853,105.35126411
"2342743",9.44464939,106.18271017
"1023490",10.05327882,105.77600392
"7846360",10.20077477,105.35725795
"263397",9.60533749,105.97020512
"24433",6.12234905,102.11858607
"801661",8.97796927,105.08432958
"5684691",8.87560527,104.92128615
"1146546",9.97031149,105.10878123
"1435416",10.14156087,105.96436322
"8433742",10.09703104,105.68654778
"1126241",5.66678431,100.68797835
"6893507",10.14271918,105.19079421
"3273222",6.08424869,102.30260501
"7813342",10.06131729,106.37871164
"6308815",9.75515053,105.40565186
"990893",6.64225699,101.46805902
"1305449",9.85832366,105.32770501
"6123656",6.77412045,100.6528455
"3283900",5.99312773,102.20342056
"3960910",10.10823875,105.6202646
"5715641",9.09326939,105.36502788
"3916741",9.17047487,105.39039516
"7182126",9.32540461,105.46418859
"4284033",10.02822591,106.36414416
"1329954",6.14567591,102.26373119
"1829466",6.02168703,101.95867234
"6236629",10.23713607,105.24475496
"566769",10.00530677,105.09133469
"6159684",6.18522893,102.1692379
"3281504",10.21080599,105.14871619
"3803965",9.72718464,105.56430816
"3062123",9.66910636,105.71198649
"4883988",6.34195592,101.35479508
"4189209",10.04320639,105.26838279
"1049214",10.00965967,105.08852545
"1608022",6.86416796,101.24705446
"1579479",9.7875786,105.85492003
"7717591",9.82905193,105.16857712
"2400120",9.70138115,106.31052643
"8270976",6.22225047,101.72524138
"5021612",4.96307063,102.09870644
"1325157",10.20589615,105.5734194
"7120766",10.15421026,105.70197956
"6298899",9.49641948,106.0975236
"2992429",5.18372277,103.09401696
"2603089",6.92169717,100.73589956
"2478747",9.92367481,106.35650157
"8570629",6.38558208,101.66573788
"4614713",9.57670094,106.0447174
"4067901",10.01868084,105.29301016
"2966011",9.39986464,105.66479591
"6619528",10.15170663,105.86399697
"8086215",5.44264391,101.17021172
"3419365",9.85945876,105.60579409
"4459430",6.01363468,101.93561368
"1556046",5.50510398,102.78449236
"6797440",6.51897928,100.97279939
"1957442",9.63968396,106.45923565
"2102191",10.15606855,106.05446393
"5553056",6.10203167,102.25808917
"2860748",10.15470988,104.85686103
"7210508",6.40373542,101.69077811
"2991621",10.05182759,106.25548731
"3063308",5.33746756,103.05672815
"5705894",10.04541222,105.64436715
"1956721",9.51643135,105.53279583
"7262908",10.1220244,105.01721176
"1032877",9.69206118,105.96074614
"672051",9.31357878,106.00112166
"2806710",10.18233579,106.38208673
"6220886",9.76358748,106.16056376
"1220447",6.2911771,101.52829202
"8459771",9.66939357,105.35447348
"8095581",9.60695141,106.04704506
"502131",9.99134818,105.59879611
"781170",9.86588281,105.31777254
"8435671",9.91369711,106.00463046
"6824696",9.86193346,105.74938663
"4242213",7.09289662,100.62016807
"7919842",9.55976455,105.44695171
"6749032",10.00015905,106.31475298
"5465154",9.91638301,105.11769811
"1302035",4.99488878,100.93085552
"3798701",6.80747654,101.41736575
"6651616",5.22429202,103.03093033
"3882092",6.80517716,101.3093499
"3935708",9.2645666,105.02346734
"1954288",9.98694889,105.82582336
"7414695",9.74374368,105.46146858
"5740434",9.64289961,105.776198
"3105328",5.80954406,102.11563255
"3931982",8.97038662,105.11291275
"3181396",9.3294856,105.7522349
"691937",9.25105964,105.8007452
"4653955",9.97595145,106.21286937
"5547341",9.97286038,105.14320935
"1914413",9.91491393,105.97780951
"1170885",5.95743667,102.12334658
"4166002",9.96490172,105.93761659
"1633605",9.25015063,105.51584301
"3085223",10.15473989,105.88581569
"7659645",9.80671689,105.49216483
"1803191",6.57415643,101.29725158
"6838053",10.13379063,105.64837961
"7819204",10.01860182,105.77850302
"5747475",6.7924981,101.4098057
"407041",9.97412999,105.52575793
"7004554",10.00421883,105.08863091
"6839898",9.83806597,106.03492247
"1593849",6.11037807,102.24353871
"5593500",5.43957377,103.05284013
"6430154",5.81048478,101.89654337
"2938642",9.32980962,105.23766269
"6508694",9.43615924,105.20311301
"410579",9.53045362,105.16478563
"3693629",9.91045671,106.47306595
"3036737",9.75353274,106.22489609
"4057822",10.08874575,106.52100489
"7413056",6.66568364,101.41385361
"4797007",10.18128777,105.54942506
"4177717",9.77280177,105.97892908
"7960398",10.05238988,106.41205428
"2512317",5.82937236,102.55299857
"4919988",9.93666841,105.52447881
"7980033",6.7896468,100.66603694
"83769",9.42238923,106.00554593
"2586779",5.76241703,102.34954581
"7470030",9.16987031,105.15116629
"5697916",9.20390297,105.18487354
"7213812",9.63464041,106.21221065
"1153536",5.8850444,101.18156164
"6232670",9.28174476,105.72701333
"1287013",9.72448328,105.45853971
"7080872",6.50803221,101.07756244
"2273082",9.78468966,106.09218661
"5430511",9.72240374,104.96889008
"8445347",9.47850988,105.36160884
"1963320",6.52796182,101.28350374
"2050032",5.35124942,103.07573463
"2726325",10.08378108,106.50042914
"6924959",9.71273626,106.35100736
"7592749",9.9999582,105.67545555
"1465757",9.78874587,105.90530935
"5312758",9.8085163,105.6502581
"1913356",9.81526484,106.05452412
"8284680",9.96683341,105.93779704
"4660338",10.17200683,106.23583224
"1477321",10.11302029,106.19329886
"7618083",9.84996593,106.46878147
"6156064",6.59686733,101.64551699
"3589579",10.10959778,105.61892759
"3680561",10.0214165,105.76977678
"3198470",9.65632467,106.04007469
"3496758",9.46407778,105.62785777
"2077946",9.86763642,105.11953147
"8038692",10.02827418,105.08555605
"1534978",9.13176173,104.97480942
"8544372",10.04759535,105.50857679
"1732098",6.48600111,101.32467545
"3631963",6.25616712,100.65958523
"5516846",9.89242543,106.15878099
"6252360",8.69513181,104.93299456
"1057538",9.74114571,105.53561011
"1805526",10.08508664,106.26222397
"3800438",5.92739252,102.18590972
"5927708",10.10708472,105.68945136
"6718752",6.91394754,101.33110484
"6931778",9.16668997,105.64373341
