"id","left","top","right","bottom","row_index","col_index","API_18","API_19","Temp_18","Temp_19","Humidity_18","Humidity_19","Precip_18","Precip_19","Wind_18","Wind_19","Vegetation_18","Vegetation_19","Traffic_18","Traffic_19","Building","Altitude","Population_18","Population_19","API_17","Temp_17","Humidity_17","Precip_17","Wind_17","Vegetation_17","Traffic_17","Population_17"
102,100.327583012908,5.641694625,100.466147077514,5.521694625,9,2,35.3622106743166,54.9242156348043,28.5756567671139,28.8591508365978,78.5963035577985,80.7712997852786,3.56084577832026,2.88524229760172,17.0783703769234,17.783058700662,11432.5751499796,11253.5069443037,26907.3326241714,27450.5148263002,449,10.2704402515723,519.68061551,523.114033094438,29.0918764279866,28.6651694345353,81.3709343846215,1.59296900901758,16.1776936020016,11605.5164847648,26456.61509826,532.950321389373
103,100.327583012908,5.521694625,100.466147077514,5.401694625,10,2,35.8338407432612,55.3347379581022,28.5828509197604,28.8925255520748,78.2681954539904,80.5904094005307,3.41679258796706,2.57574977130787,17.1187819151572,17.7410893160311,4161.59297423955,4106.97601629702,40597.9271674618,38062.8945358725,869,5.79508196721311,1934.86439755664,1949.77244363776,29.2797319874962,28.6966970646223,81.1559965822933,1.47744356658393,16.1742651503717,4185.13108484221,39512.8264165141,1996.97439724582
104,100.327583012908,5.401694625,100.466147077514,5.281694625,11,2,35.9780933264454,55.6064704797315,28.5418873534963,28.8464403033498,78.1551123353623,80.6496595452718,3.27643126439602,2.35486406663845,16.0351350666689,17.2104405694921,5527.66257334533,5288.87130541752,50229.0120159429,45091.2489261239,900,8.73493975903614,2458.65056934717,2477.83270034906,29.1767813868392,28.6170518631312,80.7562091491449,1.46199003689581,15.6659581123139,5553.44077419207,48678.2635647675,2523.45540151056
105,100.327583012908,5.281694625,100.466147077514,5.161694625,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,6.91304347826087,262.085173500725,266.894175715072,NA,NA,NA,NA,NA,NA,NA,265.273582458496
106,100.327583012908,5.161694625,100.466147077514,5.041694625,13,2,36.3602024000804,55.9627477176155,28.331983170069,28.6103582344625,78.5085814498485,81.0921838397395,3.2172116619889,2.32212316860846,14.1012510311521,15.8564543914772,22830.756017745,21988.4086743022,39430.4910013442,36690.0845852741,268,2.83809523809524,360.261461988525,363.971978869508,29.8018061163429,28.3709906148757,80.6737060665614,1.53457413485923,14.4231115724907,23516.5114250906,38502.09473012,371.897641228848
107,100.327583012908,5.041694625,100.466147077514,4.921694625,14,2,36.4993517641546,56.0601454933997,28.246959846857,28.5155923742345,78.7380367865358,81.3250209941226,3.21821290408027,2.36030313403465,13.4041386868542,15.2844234436495,35039.4658409095,33846.264119882,35573.3167694313,33375.4307501412,88,4.15384615384615,268.215908205161,263.65724167371,30.0981084464248,28.2790069153865,80.8110680536101,1.56462842372172,13.9157757265472,36326.4071076544,34616.0095016635,277.90816374748
140,100.431506061362,6.541694625,100.570070125968,6.421694625,1,3,33.05124021825,51.8780201564061,28.149697555847,27.932343716052,84.3326048952035,84.6543151509718,5.38650702955683,7.12410848000909,14.8287162073873,15.8417361306664,44333.4181004166,43036.7186462492,32841.6397589306,26619.0150862147,59,112.870229007634,182.564544469552,183.000195135522,27.7596253291449,27.8770718257708,84.7184598279432,3.29087862595187,13.3246149669811,57837.2114032266,33022.9203930795,187.751933524858
141,100.431506061362,6.421694625,100.570070125968,6.301694625,2,3,33.1142699752945,52.0314316860099,28.158834806871,27.9511056279677,84.3604709775401,84.6196501661483,5.30678873559422,6.91964286039377,15.3884931757054,16.183568764238,50085.3262810329,48540.914319631,34730.3508558795,27578.5630348984,53,207.722826086957,36.2489728464865,38.2797206568649,27.8575598273475,27.868114040025,84.804135185393,3.17726955413198,13.7942600674383,59546.3110442091,35113.2772295804,38.9183902276529
142,100.431506061362,6.301694625,100.570070125968,6.181694625,3,3,33.1160296873516,52.043296688448,28.2536361041997,28.025893935643,84.3955649974166,84.5540229835078,5.17009987914203,6.62475978270806,16.0180085155789,16.6716413846537,14278.1133883198,13609.8604537554,31170.9271978547,25447.0252916589,190,60.9090909090909,182.336339989492,182.784233278023,27.949962055594,27.9100211655542,84.962299489178,2.9615774525852,14.3048883602562,18178.8409981696,31849.8589211645,189.395683881253
143,100.431506061362,6.181694625,100.570070125968,6.061694625,4,3,33.396840202129,52.4559496527974,28.299006879319,28.1539460941545,83.5936454111536,83.9882240473465,4.91490068086985,6.00330626758724,16.5019568872857,17.0711890940158,20518.0431832014,19791.4436101337,25529.5549056382,21888.8368132037,327,14.8097826086957,263.757070994946,264.972697757609,28.2137874812441,28.0177714397342,84.5568938803322,2.70681570970326,14.8611627323884,21718.992178198,27169.7921942951,272.859043701835
144,100.431506061362,6.061694625,100.570070125968,5.941694625,5,3,33.7447582305027,52.9214574409921,28.2904229527777,28.255352273221,82.579029128203,83.3255881867333,4.69050409215327,5.42680099630801,16.6902925581254,17.2330881418853,40765.8557374413,39871.5779764133,23373.0152761095,19851.5252542158,326,16.1129943502825,265.209256989148,264.267679289318,28.5021597420903,28.1223944278935,83.9722379572627,2.52314296759763,15.2010374107147,41896.4579157089,24726.0739829576,276.448462822221
145,100.431506061362,5.941694625,100.570070125968,5.821694625,6,3,34.1934745404794,53.4768819769679,28.3819027242239,28.4675213739636,81.1065425274779,82.3422636137933,4.31417746209515,4.54140507421942,16.8032542168693,17.4286979674198,34889.4329379088,34284.1000460642,21422.930111672,18854.4595769592,316,23.2033898305085,250.64407715892,247.05785176142,28.9148391838203,28.3293750196065,83.1158754563992,2.17761427347661,15.5359595740555,35677.6371613783,22001.4570531284,259.509783387184
146,100.431506061362,5.821694625,100.570070125968,5.701694625,7,3,34.782248691297,54.1238188490545,28.4654758990755,28.6882473262938,79.4663538202854,81.2467276100554,3.91319417889629,3.58122851050165,16.8557131761841,17.5357139359773,44136.2688480322,43412.1171821567,19632.9529772013,18438.9204930343,328,102.58152173913,409.203254466757,414.55152363854,29.4730115789647,28.5518665645568,82.1192204809967,1.81149131637261,15.8208389346437,44988.6080131669,19530.0965526179,420.898179636775
147,100.431506061362,5.701694625,100.570070125968,5.581694625,8,3,35.1294753842752,54.4507143179888,28.4667976927807,28.7376611695758,78.971692965006,80.9462396770613,3.76214009283718,3.22958753295369,16.9672453177852,17.5846426025233,51939.0583209092,51093.106179407,18957.2306635129,18498.6696403361,1410,19.6477272727273,2010.84503755904,2049.02940677463,29.4029493331307,28.5944468844761,81.7294832099376,1.6968084974397,15.939613602161,52887.9508850353,18828.8986446602,2058.38007800862
148,100.431506061362,5.581694625,100.570070125968,5.461694625,9,3,35.5970791430014,54.9253054234866,28.5383822087785,28.8459986159958,78.4015793780386,80.6324638812113,3.51349286506115,2.72281064786825,17.0624302509645,17.6506436723187,21693.6595852989,21235.3369737515,28081.7677474241,26799.7823525521,729,12.2173913043478,775.654336140815,783.430762937718,29.1911591331272,28.6744130634765,81.3243336820522,1.50547874891428,16.0481064451806,22127.6330506435,27588.5971741339,793.041163320127
149,100.431506061362,5.461694625,100.570070125968,5.341694625,10,3,35.998906688658,55.3312002614976,28.5219854585733,28.8432892634312,78.1396182787471,80.5592146905279,3.33202266511365,2.38816720923824,16.4628500138188,17.3220663878396,18020.173270182,17600.5809636473,38093.1138634897,34886.4081714552,1137,42.5819209039548,1533.00130844909,1564.96773948858,29.2429518650296,28.6468246834771,80.9437925585232,1.41126258763585,15.7576030468731,18474.3311539255,37130.8878463734,1564.62921228192
150,100.431506061362,5.341694625,100.570070125968,5.221694625,11,3,36.2111426116508,55.5833767286449,28.4640052424788,28.782891161599,78.1521311129335,80.6562119661688,3.25046136387141,2.2750693113447,15.655493096377,16.8581194037489,12229.8600921597,11928.0473687535,39057.3149590105,35723.0368041922,945,36.2542372881356,1280.78564920534,1301.39164506977,29.5190381600898,28.5677756149127,80.7112901909643,1.40920487414296,15.3355012586189,12514.8247931903,38061.1632680008,1309.71192754399
151,100.431506061362,5.221694625,100.570070125968,5.101694625,12,3,36.5402946545467,55.8754423100135,28.3525115770174,28.6620830346252,78.3293925154499,80.9025222217572,3.17665693672994,2.19709018495141,14.4400122825655,16.042977990441,25686.2589907167,24994.9045943718,34622.2799538532,32267.3353371942,716,25.1521739130435,851.474844333135,869.520540774649,30.0767839904223,28.4279079181458,80.5872709039815,1.42149591722578,14.6016882375594,26249.4769628183,33882.6764951286,872.120664029508
152,100.431506061362,5.101694625,100.570070125968,4.981694625,13,3,36.8183847655433,56.0853718944058,28.2434984959595,28.5445727628076,78.6069509156883,81.213223797822,3.13340657552855,2.17965015048279,13.3219007189709,15.1915408929984,44827.6522163619,43621.7594182812,29893.2563166176,28201.8331494615,281,4.92613636363636,369.480876990226,369.044892031921,30.6192707261678,28.2990724630716,80.6693141695548,1.43564418215934,13.858785032083,46146.2644416207,29118.8464723156,381.531712720623
153,100.431506061362,4.981694625,100.570070125968,4.861694625,14,3,36.9333048893517,56.1971950798619,28.1784759102518,28.4731693203741,78.8520928232981,81.4598985344698,3.12026193703291,2.19930590266011,12.685580870962,14.6432750812573,51665.0170968563,50186.0463369928,28592.0590192861,26786.8922868744,3,9.25210084033614,51.9761240948507,54.4956961519403,30.8894841702111,28.2261469731111,80.8590967398149,1.44742835349318,13.4013751008693,53309.7759469731,27599.2348892792,54.457874988442
154,100.431506061362,4.861694625,100.570070125968,4.741694625,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,10.54544651625,11.1961848735,NA,NA,NA,NA,NA,NA,NA,12.2769620418549
186,100.535429109817,6.601694625,100.673993174422,6.481694625,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20.318203925,20.20629978,NA,NA,NA,NA,NA,NA,NA,20.5290689468384
187,100.535429109817,6.481694625,100.673993174422,6.361694625,2,4,33.212709430063,52.189999414773,28.0942293040912,27.9319492343761,84.219268895118,84.5891588118546,5.35732735760318,7.00491353080575,15.057369896301,15.9220526509218,69447.7601242197,67473.2954892458,31929.6256405355,25965.8882580888,3,269.35119047619,15.4722895024457,16.5486155536743,27.8680985080355,27.8600547218425,84.5949278295581,3.30023784207674,13.5698033736757,79031.8347694364,32677.524034152,16.4688106863839
188,100.535429109817,6.361694625,100.673993174422,6.241694625,3,4,33.3403743489648,52.4251980871981,28.1242678265421,27.9848821107238,84.0044936546736,84.3600827396874,5.17792092642518,6.56167551607209,15.9534143093252,16.5231623250199,69934.5019980708,67986.4458267174,30653.5980789794,24668.2754267357,136,63.5056818181818,117.428362348068,116.974884895739,28.051184327414,27.8808639832912,84.6172572433204,3.06017283257794,14.3613010118004,72197.0090888698,31696.2182611505,122.500430741093
189,100.535429109817,6.241694625,100.673993174422,6.121694625,4,4,33.4544745735814,52.5757571336692,28.1548176253577,28.0434564909443,83.6869014743681,84.1149880165524,5.05007974380361,6.2527264355492,16.3037839704233,16.80260588193,60445.8113345294,58901.0754492717,28139.1542872429,22892.6285866044,129,42.2215909090909,140.980434174294,140.629071673672,28.1821202915117,27.92891325658,84.4989871276215,2.91132951060862,14.7090623794439,61421.1389601723,29384.7226830111,145.496507612325
190,100.535429109817,6.121694625,100.673993174422,6.001694625,5,4,33.5558653542903,52.6797071817157,28.226078009217,28.1378216452588,83.2759398891512,83.8042184265512,4.89284771844673,5.8954926264425,16.5413745262228,17.0456496132782,47455.1903905323,46295.8392179206,25740.1753193793,21353.5873148087,117,49.9945945945946,99.1478805967027,99.7016869036756,28.3191155095636,28.0126814979092,84.3399522446023,2.72484685914038,14.961210678627,48450.8103397117,27171.6881821804,104.577745406692
191,100.535429109817,6.001694625,100.673993174422,5.881694625,6,4,34.1671779509744,53.4292431862415,28.251675433691,28.3311968631011,81.5549045588091,82.6635014633039,4.47822020157763,4.86281590803974,16.8282635552467,17.321124169525,79713.9503054634,78491.2468284531,19364.9892471761,15926.5824110762,92,131.011363636364,81.0902828951364,78.9994542055227,28.8399375755199,28.2097292340175,83.3311486223894,2.35921105175095,15.4929367737129,81194.8224355431,20167.9690702549,84.0205711966211
192,100.535429109817,5.881694625,100.673993174422,5.761694625,7,4,34.5022310852854,53.7830683558712,28.2940417440177,28.4477923419471,80.6489213596066,82.0559373727742,4.24841802273586,4.31471594694839,16.8743506239204,17.4044042296522,82571.7354124541,81361.5035282037,16420.5955462992,14256.5141878678,117,62.0702702702703,112.888038299476,115.631801961135,29.1229161549997,28.3276881001056,82.7706766695767,2.14592406669768,15.6607202866215,84126.1112535357,16892.8349676643,115.71486444731
193,100.535429109817,5.761694625,100.673993174422,5.641694625,8,4,34.8290537151902,54.1108582635073,28.3890240596769,28.6118211097539,79.6674851075615,81.3890644415359,3.98256970922267,3.70610387255225,16.8966359155287,17.4911750866653,67840.52988532,66789.8741965749,16629.310265482,15454.6027391829,124,52.4431818181818,191.127333567102,192.218813831023,29.4036822502722,28.4859377609743,82.188889074231,1.88524300874824,15.7972529441612,69133.1819060957,16764.2915548493,196.568948182193
194,100.535429109817,5.641694625,100.673993174422,5.521694625,9,4,35.4359626109977,54.67897222745,28.4140721720113,28.7069656126223,78.7643351340138,80.8544836598034,3.67472789172662,3.02760546624717,16.8912489662466,17.4772268980138,88562.454934226,87213.2387804956,18263.2641711369,17740.7505383433,261,23.2329545454545,255.08610236774,256.739772604633,29.2751856838511,28.5646459776121,81.4407677741453,1.64829387046106,15.9124042080369,90022.9073839946,18151.8260701436,262.30791850548
195,100.535429109817,5.521694625,100.673993174422,5.401694625,10,4,35.6656200852977,54.8857633130565,28.4370563476432,28.747918671632,78.4566793883849,80.6995367956883,3.52556919409867,2.7295347202972,16.7481381315954,17.3831829311727,88898.2568079641,87481.990066623,21721.7509608675,20876.1439705286,297,41.0810810810811,502.321327442433,521.507903146973,29.1482180279006,28.5870811988649,81.1632510158796,1.53422363189783,15.8748959611196,90536.4686696737,21465.3266024523,506.956740879368
196,100.535429109817,5.401694625,100.673993174422,5.281694625,11,4,36.1425692074523,55.3435266212251,28.4326522457121,28.7601349459744,78.2042134991566,80.6329879707442,3.31936128843012,2.36665533204197,15.9685923437161,16.958646656933,53823.2055161679,52975.6243009637,28849.6485278191,27092.3102787788,290,187.579545454545,434.543270000852,447.157131585852,29.5221491509852,28.5657007755056,80.8000469814996,1.41199756934029,15.4663063671045,54775.3282064435,28312.1583672707,441.180719538168
197,100.535429109817,5.281694625,100.673993174422,5.161694625,12,4,36.7286621549421,55.7702505546327,28.307775835102,28.6450991384946,78.2708906755816,80.7889887800935,3.19727667321794,2.1932639031335,14.732946105203,16.1801500350929,75562.0280208381,74655.4717391718,24053.3001140456,23175.8963446478,122,79.7837837837838,134.024985566432,134.182760786324,30.451848366337,28.4240447931423,80.462951487293,1.37442578997975,14.7873565646538,76423.7806429511,23781.4489484272,139.445231040748
198,100.535429109817,5.161694625,100.673993174422,5.041694625,13,4,37.0274862962736,55.972293683452,28.2564622483486,28.5993606773085,78.3579724374141,80.9267549631482,3.11940551109443,2.09065217316905,13.9528816891757,15.6414194373253,77406.3846948172,76311.2965993598,21698.6251102479,21151.382079143,108,14.4488636363636,124.921412166307,124.684423715966,30.9582390933202,28.3564524670001,80.376363006783,1.34024000178825,14.3210266144413,78553.3922084641,21468.8682412322,128.787188730457
199,100.535429109817,5.041694625,100.673993174422,4.921694625,14,4,37.2080556898688,56.1794770479446,28.1993852446629,28.5330031683429,78.6288450621381,81.2435050150626,3.05466062705222,2.04213276967664,12.9209512977482,14.8410824930513,64647.0396454801,63250.9111001194,22944.5678489129,21835.4415720831,246,8.63068181818182,230.338452115311,228.449355475989,31.3199274144247,28.2724705436155,80.5664485739659,1.33434075891746,13.6211261349324,66207.6759063111,22283.2560928037,237.778568116959
200,100.535429109817,4.921694625,100.673993174422,4.801694625,15,4,37.4842518550985,56.400069666691,28.1217696885273,28.4684814399197,78.9183327763463,81.5455618124183,2.97761357955969,1.96256772728267,12.1283243530998,14.1165440349164,73366.4898145717,71746.7525930585,21716.8058012254,20195.2849566588,47,11.7257142857143,62.9891506030055,64.4371348339617,31.918690313633,28.191816692556,80.7474842750454,1.27355752024494,13.1103591471263,74997.6808902803,20894.435642808,66.0100858302716
201,100.535429109817,4.801694625,100.673993174422,4.681694625,16,4,37.5181889030624,56.5042450596086,28.084771141566,28.4394709246818,79.0977040976372,81.7336824202544,2.92791740319553,1.90155282895839,11.928771836987,13.8061911967423,77479.6667192082,75865.113050958,24455.7337568989,22059.8480443364,1,12.3584905660377,9.0912374278629,9.59790129002419,32.1421503077172,28.1568039328562,80.9263934807147,1.21676310696801,12.9989466083942,79180.14393817,23568.072212743,9.81394334185508
202,100.535429109817,4.681694625,100.673993174422,4.561694625,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.2830188679245,13.2668603289508,14.7620047974426,NA,NA,NA,NA,NA,NA,NA,15.0845163298435
203,100.535429109817,4.561694625,100.673993174422,4.441694625,18,4,36.5459968436519,56.3043133121829,28.096877661591,28.3836319373601,80.0029636602395,82.6318294929015,3.02330443209048,2.10134130885151,11.5048560026207,12.690122480279,65638.2643993758,64088.9019574233,36765.4824016643,30125.0540997296,11,8.53846153846154,140.837260111429,142.624727796429,31.5027661292127,28.1260115790474,82.3016690213637,1.3035177549231,12.381313149902,67885.8094043204,35475.4202772349,144.779052461897
204,100.535429109817,4.441694625,100.673993174422,4.321694625,19,4,36.080449369892,56.1353596110131,28.1302296647568,28.3858683006677,80.2828074959177,82.9302164605402,3.07780231131462,2.18058937691758,11.3351895772342,12.2413295459569,71088.1381354753,69309.0282572818,36993.6927995701,29496.6079964169,25,32.7714285714286,101.914944858841,107.563791138696,31.1940510320032,28.1374436665244,82.8215086140782,1.34955805292159,12.077241198065,73569.8850058532,35838.0138958068,105.810667037964
205,100.535429109817,4.321694625,100.673993174422,4.201694625,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,34.1714285714286,313.396260171043,312.881773558609,NA,NA,NA,NA,NA,NA,NA,321.42522121927
206,100.535429109817,4.201694625,100.673993174422,4.081694625,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,24,438.1766920075,434.7147808,NA,NA,NA,NA,NA,NA,NA,444.036789894104
208,100.535429109817,3.961694625,100.673993174422,3.841694625,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,100.639352158271,6.541694625,100.777916222876,6.421694625,1,5,33.4691920113594,52.683947926377,28.0035596474734,27.9289700615256,83.9523726376505,84.4451185183239,5.31314198564163,6.82588995747142,15.3445365760762,15.999821505161,100793.420450263,98134.2297138571,29481.7937984035,24181.6364617894,3,252.863636363636,8.91980596319149,8.85303642929787,28.0073599794294,27.8407222515851,84.3256403775385,3.33218343204175,13.9298271914135,106960.571971499,30623.864122921,9.46926285358185
233,100.639352158271,6.421694625,100.777916222876,6.301694625,2,5,33.4707763801174,52.6851604748492,28.030108580457,27.9471753353776,83.889479869158,84.3588274147464,5.24469264074827,6.66699185434046,15.6996445230072,16.2490137419019,103180.059264653,100503.286509217,29363.9027454054,23784.9863559125,43,128.233695652174,27.7358027498532,28.014833688038,28.0550420822165,27.8486412147836,84.387040565808,3.22044192313861,14.2237345972588,107191.569107923,30513.9894831355,28.9424491654272
234,100.639352158271,6.301694625,100.777916222876,6.181694625,3,5,33.6120632286097,52.9077363194897,28.0163462887929,27.9717346914288,83.5818011502474,84.1353612642075,5.14153758227055,6.39470610544171,16.0961168165031,16.5050725029758,109493.680044272,106916.202274141,27388.2856346283,22102.5912112492,76,71.6875,46.6963400470739,47.0983434397386,28.1759658992087,27.8653365688486,84.2474477984335,3.1152735838249,14.6287963973558,111925.694337055,28600.0340140973,49.0111178105528
235,100.639352158271,6.181694625,100.777916222876,6.061694625,4,5,33.7881635451373,53.0548449451712,28.1012720516618,28.0924562531775,82.9135394037988,83.6223144608444,4.88780526053523,5.80309134898394,16.5925257358689,16.9769075478276,94583.6572538421,92770.8780625683,23826.932267952,19122.8782979851,104,99.0869565217391,56.440566162212,55.2994675325816,28.4117254912225,27.9795105993771,84.0214653947416,2.8012430609934,15.1255795825562,95999.6137144825,24984.0953559225,58.5910895311314
236,100.639352158271,6.061694625,100.777916222876,5.941694625,5,5,34.0016738183854,53.2951920797216,28.1307274925863,28.175325219335,82.2846935959888,83.1925841764169,4.71488199292043,5.38410471429703,16.7476611165331,17.1370586520877,102291.930570266,100636.68609284,20517.5074990934,16238.9431158327,96,141.403409090909,66.8244437413523,69.3065893144716,28.6091668276907,28.0619777179956,83.6793292909434,2.629906379556,15.3544076767208,103936.655303894,21469.7915345119,69.8431263457645
237,100.639352158271,5.941694625,100.777916222876,5.821694625,6,5,34.3246215795173,53.6621565479855,28.1171755493926,28.2322605575869,81.5549043933838,82.7202455191823,4.54329709365387,4.9527700184335,16.8289445237929,17.2104539642343,130909.671462175,129171.266672632,15360.8638793462,12145.3749999505,100,165.096590909091,80.5945116171022,80.7875966273864,28.8370634097571,28.1249426126325,83.1870022033967,2.49094379782382,15.5551313100657,133060.250874415,15984.0072017216,84.2006850784475
238,100.639352158271,5.821694625,100.777916222876,5.701694625,7,5,34.9008399616998,54.1843366952713,28.2397845760958,28.4554895244033,80.0573261289027,81.6934999292762,4.11716390683847,3.97773017564919,16.8488011397296,17.3638729479559,111497.124394705,109919.024843389,11445.9069067718,10667.7041786083,141,101.804347826087,129.627603889837,128.581505772337,29.2718283097275,28.3433952316611,82.2340360272017,2.06907210382402,15.7570863479205,113481.860409949,11700.3228591696,134.288100522497
239,100.639352158271,5.701694625,100.777916222876,5.581694625,8,5,35.2121819824232,54.4649121887655,28.2768865837159,28.5319294271021,79.4652044716419,81.3117732776963,3.93238296931171,3.56767539412186,16.8034873353026,17.3651501689214,123595.37373248,121933.335341835,12061.4846038306,11725.9153207494,160,40.0284090909091,119.181880439886,119.739309660284,29.3733782325085,28.4146727610496,81.7899259191687,1.90608969089174,15.8123778037789,125543.957160134,12166.3485972803,125.128323110667
240,100.639352158271,5.581694625,100.777916222876,5.461694625,9,5,35.710672753363,54.8899014022597,28.2541413376519,28.5411691282517,78.9805812366184,81.0486464432787,3.72970915589084,3.15145840195352,16.4519159188887,17.1546867839719,169643.596777063,167835.08696303,12572.3408414602,12717.0367624192,122,39.1304347826087,116.463735879728,117.628318810598,29.5842117744995,28.4119034974792,81.2346002673547,1.76346387211508,15.7212413604193,171920.151253346,12607.9639787871,119.457694737808
241,100.639352158271,5.461694625,100.777916222876,5.341694625,10,5,36.1514770362415,55.252437271973,28.3066365044705,28.62729001707,78.4780682663801,80.7792773761442,3.46474995727162,2.63967930520609,16.0037797887678,16.9261204732697,142236.318923812,140815.058087449,17823.0755319906,17656.8292888304,72,89.7443181818182,90.4576249876137,92.8077907998863,29.805395907873,28.4612123930498,80.803319329546,1.54122010481425,15.5209681983067,143972.933199266,17716.2428138683,92.7775230299343
242,100.639352158271,5.341694625,100.777916222876,5.221694625,11,5,36.5299537165022,55.5451059079616,28.2741438812314,28.6087694330497,78.3672479379222,80.7688554306759,3.33797283777769,2.42488071803012,15.3889519665748,16.5649516244646,135230.681839597,134003.170928773,18293.615633622,18203.6388426356,116,58.9318181818182,114.170077833182,115.638311604148,30.2738878329862,28.4186402942805,80.543726132983,1.46158452952038,15.2029471273723,136601.632734318,18217.9021324913,117.924109849063
243,100.639352158271,5.221694625,100.777916222876,5.101694625,12,5,37.1506072178014,55.9389756743289,28.1821769486864,28.5401678588905,78.375467520919,80.8718678689522,3.18628104164504,2.19915875413335,14.3201661032459,15.8679829272037,149707.715687904,148297.232692852,13614.4352425489,14182.0811927978,77,35.9728260869565,100.814919818043,100.697897708913,31.2569427239117,28.3100501277548,80.2014472834876,1.36985345646062,14.6488064920267,151480.633725976,13687.6880413749,103.264924790548
244,100.639352158271,5.101694625,100.777916222876,4.981694625,13,5,37.5498765818659,56.1838035647307,28.1697425944806,28.5465938187525,78.475089679422,81.0591482695143,3.03319010807272,1.97570689758036,13.1879796828569,15.0651676624932,110709.281064001,109179.04641966,13638.3383020872,13806.1695210602,20,27.5340909090909,45.804074365523,47.4595342963276,31.9060941097429,28.2749371466095,80.1783739433457,1.26770733363793,13.9206039690373,112645.438507162,13408.0708506101,48.1819754753305
245,100.639352158271,4.981694625,100.777916222876,4.861694625,14,5,37.7914473024211,56.3121392540773,28.1456643199706,28.5374763205657,78.6485819896922,81.2528613084405,2.96048612977211,1.88376368736321,12.4826816779655,14.5009086278695,97708.8862121064,96061.3953004221,12848.4509120333,12709.3802267571,409,52.1521739130435,687.370323929892,688.340933203914,32.3781464333398,28.2429541674926,80.2428773533466,1.21686393846475,13.4629836971639,99436.9682989805,12494.9667525653,708.371233349261
246,100.639352158271,4.861694625,100.777916222876,4.741694625,15,5,37.8378080140087,56.5430703789025,28.0786165992948,28.4772713731395,78.8701849062293,81.5023234292584,2.88520365208896,1.79553416710814,12.2186649640182,14.1403658018714,100792.48605058,99139.7453479583,19408.8820748966,17927.3846069425,622,26.7272727272727,939.105438472898,948.565851163579,32.6091496721622,28.1731434795367,80.443895543371,1.14786147324137,13.3352280554034,102476.210698094,18825.2849582521,970.358772429553
247,100.639352158271,4.741694625,100.777916222876,4.621694625,16,5,37.3898429818445,56.5332167293378,28.0628394680078,28.4202121815191,79.3143387229993,81.9469579668261,2.91425610903147,1.88930004722758,11.9612821779898,13.6222995138122,77905.7022207258,76407.7013031603,30611.3690702821,26516.0725210313,78,83.2790697674419,63.6672853786932,64.2014588266477,32.1848422096786,28.1350620453225,81.1488093746747,1.19074386892987,13.0355083319968,79689.4884778729,29574.3907756301,66.1181827241724
248,100.639352158271,4.621694625,100.777916222876,4.501694625,17,5,37.040844548251,56.4459670708927,28.0695863608595,28.4031649776706,79.6081150383505,82.2410245228484,2.95073094686335,1.95947588682921,11.8449366067521,13.2674078153345,70445.4700341974,69031.1957480484,35778.7489584885,29738.7942626287,92,76.1055555555556,61.8052402607104,62.8773079547541,31.9482656665946,28.1263212520989,81.5944906706858,1.22405231860289,12.8396749068157,72379.0174361664,34593.3683660325,63.7520092771353
249,100.639352158271,4.501694625,100.777916222876,4.381694625,18,5,36.4080000323656,56.1731314266653,28.1023768790671,28.4062501298508,79.9345142236076,82.5965778165122,3.02951454198191,2.05321005012027,11.8628514563333,12.8397821920855,68042.9196797544,66534.1406000328,41712.4369519234,31278.3268980023,12,14.2329545454545,38.1610971851762,40.7959082173011,31.6205273746074,28.1362339215393,82.0898206251069,1.28085146436897,12.664757217651,70266.8755852253,40762.7986756914,40.6001881090077
250,100.639352158271,4.381694625,100.777916222876,4.261694625,19,5,35.6384890838783,55.9129689616745,28.1521433902659,28.3883560822928,80.3938729683215,83.0838325936382,3.16836211979347,2.25464961231904,11.4794204066555,12.0624687481003,82209.9148995533,80186.9287942001,40878.6192182755,28774.6832658534,137,12.5163043478261,195.170678611304,196.786075415815,30.9619387045037,28.1458227512355,82.987560613909,1.41682528060455,12.0564362789842,84921.8816165051,40797.1581747692,202.157439563585
251,100.639352158271,4.261694625,100.777916222876,4.141694625,20,5,35.2465239368281,55.7061877377979,28.1325143984324,28.338975713355,80.4819402109198,83.1550321672185,3.39204971307807,2.55522403564879,11.8406532661,12.2010365660299,97486.9942200383,95232.5265119724,36267.7373464253,25006.4550138435,615,8.84146341463415,768.62931938071,776.283827565562,30.5949466226743,28.1212694563919,82.9129682649223,1.63604596804482,12.226085892624,100437.672741686,37326.5455995768,798.149544303939
